Warning: no access to tty (Bad file descriptor).
Thus no job control in this shell.
Warning: no access to tty (Bad file descriptor).
Thus no job control in this shell.
Sat Dec 18 15:58:30 CET 2021
/usr/scratch4/magr4985/TRPL/BatchJobs/C2704_hzb/Run6
# Thread: 4
985317418074578377 RNG Seed
Run 1
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.DiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
30.00 secs, 3062 evals, 2958 steps, improv/step: 0.327 (last = 0.3266), fitness=-342435128.142140746
570.16 secs, 65463 evals, 65361 steps, improv/step: 0.092 (last = 0.0820), fitness=-357127848.653985023
600.16 secs, 68957 evals, 68855 steps, improv/step: 0.092 (last = 0.0970), fitness=-357127894.563699365
630.16 secs, 72360 evals, 72258 steps, improv/step: 0.092 (last = 0.0855), fitness=-357127927.228905976
660.17 secs, 75916 evals, 75814 steps, improv/step: 0.091 (last = 0.0681), fitness=-357127960.196489215
690.17 secs, 79355 evals, 79253 steps, improv/step: 0.090 (last = 0.0698), fitness=-357127985.578525305
720.18 secs, 82867 evals, 82765 steps, improv/step: 0.089 (last = 0.0809), fitness=-357128009.326070428
750.18 secs, 86325 evals, 86224 steps, improv/step: 0.089 (last = 0.0781), fitness=-357128034.238340199
780.19 secs, 89862 evals, 89762 steps, improv/step: 0.088 (last = 0.0752), fitness=-357128056.855635881
810.21 secs, 93424 evals, 93325 steps, improv/step: 0.088 (last = 0.0814), fitness=-357128072.879933476
840.22 secs, 96868 evals, 96769 steps, improv/step: 0.088 (last = 0.0735), fitness=-357128083.419782639
870.22 secs, 100271 evals, 100172 steps, improv/step: 0.087 (last = 0.0790), fitness=-357128093.486278176
900.22 secs, 103704 evals, 103605 steps, improv/step: 0.087 (last = 0.0880), fitness=-357128106.002460599
930.22 secs, 107178 evals, 107080 steps, improv/step: 0.087 (last = 0.0863), fitness=-357128125.543059766
960.22 secs, 110667 evals, 110569 steps, improv/step: 0.087 (last = 0.0739), fitness=-357128154.907924056
990.23 secs, 114241 evals, 114143 steps, improv/step: 0.086 (last = 0.0568), fitness=-357128166.459398746
1020.23 secs, 117786 evals, 117688 steps, improv/step: 0.085 (last = 0.0587), fitness=-357128187.166902065
1050.24 secs, 121348 evals, 121250 steps, improv/step: 0.084 (last = 0.0545), fitness=-357128192.005347371
1080.24 secs, 124940 evals, 124843 steps, improv/step: 0.084 (last = 0.0682), fitness=-357128204.868933797
1110.24 secs, 128439 evals, 128342 steps, improv/step: 0.083 (last = 0.0546), fitness=-357128209.953433990
1140.25 secs, 131905 evals, 131808 steps, improv/step: 0.082 (last = 0.0594), fitness=-357128216.834809363
1170.25 secs, 135364 evals, 135267 steps, improv/step: 0.081 (last = 0.0460), fitness=-357128220.945132613
1200.27 secs, 138867 evals, 138771 steps, improv/step: 0.080 (last = 0.0351), fitness=-357128224.537757695
1230.28 secs, 142285 evals, 142189 steps, improv/step: 0.079 (last = 0.0433), fitness=-357128225.737290084
1260.28 secs, 145671 evals, 145575 steps, improv/step: 0.079 (last = 0.0446), fitness=-357128227.584056497
1290.29 secs, 149195 evals, 149100 steps, improv/step: 0.078 (last = 0.0409), fitness=-357128229.059020638
1320.29 secs, 152772 evals, 152677 steps, improv/step: 0.077 (last = 0.0408), fitness=-357128231.958085656
1350.29 secs, 156410 evals, 156316 steps, improv/step: 0.076 (last = 0.0333), fitness=-357128233.289255023
1380.29 secs, 160036 evals, 159942 steps, improv/step: 0.075 (last = 0.0339), fitness=-357128235.103444457
1410.30 secs, 163722 evals, 163631 steps, improv/step: 0.074 (last = 0.0347), fitness=-357128235.943843484
1440.30 secs, 167454 evals, 167364 steps, improv/step: 0.073 (last = 0.0273), fitness=-357128236.323662639
1470.31 secs, 171222 evals, 171132 steps, improv/step: 0.072 (last = 0.0372), fitness=-357128236.998436391
1500.31 secs, 175009 evals, 174919 steps, improv/step: 0.072 (last = 0.0467), fitness=-357128237.279399276
1530.32 secs, 178760 evals, 178670 steps, improv/step: 0.071 (last = 0.0405), fitness=-357128237.599774361
1560.32 secs, 182443 evals, 182354 steps, improv/step: 0.070 (last = 0.0396), fitness=-357128237.733705223
1590.33 secs, 186046 evals, 185957 steps, improv/step: 0.070 (last = 0.0494), fitness=-357128237.794309676
1620.36 secs, 189678 evals, 189589 steps, improv/step: 0.070 (last = 0.0556), fitness=-357128237.888422906
1650.36 secs, 193408 evals, 193319 steps, improv/step: 0.069 (last = 0.0450), fitness=-357128237.947078526
1680.37 secs, 197026 evals, 196937 steps, improv/step: 0.069 (last = 0.0462), fitness=-357128237.989146709
1710.46 secs, 200662 evals, 200573 steps, improv/step: 0.068 (last = 0.0465), fitness=-357128238.016183853
1740.46 secs, 204315 evals, 204227 steps, improv/step: 0.068 (last = 0.0441), fitness=-357128238.035721004
1770.47 secs, 207953 evals, 207865 steps, improv/step: 0.067 (last = 0.0349), fitness=-357128238.045891047
1800.49 secs, 211623 evals, 211536 steps, improv/step: 0.067 (last = 0.0357), fitness=-357128238.048351586
1830.49 secs, 215263 evals, 215177 steps, improv/step: 0.066 (last = 0.0412), fitness=-357128238.056842744
1860.52 secs, 218970 evals, 218884 steps, improv/step: 0.066 (last = 0.0380), fitness=-357128238.063928545
1890.61 secs, 222750 evals, 222664 steps, improv/step: 0.065 (last = 0.0310), fitness=-357128238.066177309
1920.68 secs, 226300 evals, 226215 steps, improv/step: 0.065 (last = 0.0360), fitness=-357128238.071199119
1950.68 secs, 230009 evals, 229924 steps, improv/step: 0.064 (last = 0.0283), fitness=-357128238.073577940
1980.68 secs, 233697 evals, 233613 steps, improv/step: 0.064 (last = 0.0279), fitness=-357128238.074999809
2010.69 secs, 237346 evals, 237262 steps, improv/step: 0.063 (last = 0.0389), fitness=-357128238.076669097
2040.69 secs, 240914 evals, 240830 steps, improv/step: 0.063 (last = 0.0440), fitness=-357128238.077602386
2070.69 secs, 244509 evals, 244425 steps, improv/step: 0.063 (last = 0.0473), fitness=-357128238.078193307
2100.70 secs, 248158 evals, 248074 steps, improv/step: 0.062 (last = 0.0414), fitness=-357128238.078468680
2130.70 secs, 251812 evals, 251728 steps, improv/step: 0.062 (last = 0.0356), fitness=-357128238.078910530
2160.70 secs, 255554 evals, 255470 steps, improv/step: 0.062 (last = 0.0371), fitness=-357128238.079165936
2190.71 secs, 259151 evals, 259067 steps, improv/step: 0.061 (last = 0.0370), fitness=-357128238.079276383
2220.71 secs, 262755 evals, 262671 steps, improv/step: 0.061 (last = 0.0405), fitness=-357128238.079382420
2250.71 secs, 266421 evals, 266338 steps, improv/step: 0.061 (last = 0.0352), fitness=-357128238.079459608
2280.72 secs, 269927 evals, 269844 steps, improv/step: 0.060 (last = 0.0311), fitness=-357128238.079469383
2310.72 secs, 273350 evals, 273267 steps, improv/step: 0.060 (last = 0.0327), fitness=-357128238.079512119
2340.73 secs, 276987 evals, 276904 steps, improv/step: 0.060 (last = 0.0313), fitness=-357128238.079528630
2370.73 secs, 280528 evals, 280445 steps, improv/step: 0.059 (last = 0.0378), fitness=-357128238.079556346
2400.74 secs, 284134 evals, 284052 steps, improv/step: 0.059 (last = 0.0383), fitness=-357128238.079590678
2430.74 secs, 287729 evals, 287647 steps, improv/step: 0.059 (last = 0.0434), fitness=-357128238.079612732
2460.75 secs, 291334 evals, 291252 steps, improv/step: 0.058 (last = 0.0308), fitness=-357128238.079620421
2490.76 secs, 294942 evals, 294860 steps, improv/step: 0.058 (last = 0.0291), fitness=-357128238.079627275
2520.76 secs, 298502 evals, 298420 steps, improv/step: 0.058 (last = 0.0374), fitness=-357128238.079634726
2550.76 secs, 302071 evals, 301989 steps, improv/step: 0.058 (last = 0.0331), fitness=-357128238.079637289
2580.77 secs, 305672 evals, 305590 steps, improv/step: 0.057 (last = 0.0261), fitness=-357128238.079641104
2610.77 secs, 309248 evals, 309166 steps, improv/step: 0.057 (last = 0.0224), fitness=-357128238.079645336
2640.78 secs, 312827 evals, 312745 steps, improv/step: 0.056 (last = 0.0187), fitness=-357128238.079645514
2670.80 secs, 316487 evals, 316406 steps, improv/step: 0.056 (last = 0.0137), fitness=-357128238.079647124
2700.80 secs, 320107 evals, 320028 steps, improv/step: 0.055 (last = 0.0113), fitness=-357128238.079647124
2730.80 secs, 323800 evals, 323721 steps, improv/step: 0.055 (last = 0.0127), fitness=-357128238.079647720
2760.80 secs, 327444 evals, 327365 steps, improv/step: 0.054 (last = 0.0113), fitness=-357128238.079649150
2790.81 secs, 330971 evals, 330892 steps, improv/step: 0.054 (last = 0.0094), fitness=-357128238.079649150
2820.81 secs, 334534 evals, 334455 steps, improv/step: 0.053 (last = 0.0090), fitness=-357128238.079649508
2850.81 secs, 338160 evals, 338081 steps, improv/step: 0.053 (last = 0.0069), fitness=-357128238.079649508
2880.82 secs, 341694 evals, 341615 steps, improv/step: 0.052 (last = 0.0051), fitness=-357128238.079649508
2910.82 secs, 345314 evals, 345235 steps, improv/step: 0.052 (last = 0.0044), fitness=-357128238.079649508
2940.82 secs, 348903 evals, 348825 steps, improv/step: 0.051 (last = 0.0061), fitness=-357128238.079650164
2970.83 secs, 352487 evals, 352409 steps, improv/step: 0.051 (last = 0.0061), fitness=-357128238.079650640
3000.83 secs, 355973 evals, 355896 steps, improv/step: 0.051 (last = 0.0052), fitness=-357128238.079650998
3030.95 secs, 359613 evals, 359536 steps, improv/step: 0.050 (last = 0.0033), fitness=-357128238.079650998
3060.95 secs, 363116 evals, 363039 steps, improv/step: 0.050 (last = 0.0031), fitness=-357128238.079650998
3090.95 secs, 366809 evals, 366732 steps, improv/step: 0.049 (last = 0.0024), fitness=-357128238.079651952
3120.96 secs, 370295 evals, 370218 steps, improv/step: 0.049 (last = 0.0023), fitness=-357128238.079651952
3151.03 secs, 373823 evals, 373746 steps, improv/step: 0.048 (last = 0.0028), fitness=-357128238.079651952
3181.03 secs, 377460 evals, 377383 steps, improv/step: 0.048 (last = 0.0041), fitness=-357128238.079651952
3211.04 secs, 381020 evals, 380943 steps, improv/step: 0.047 (last = 0.0039), fitness=-357128238.079651952
3241.04 secs, 384605 evals, 384528 steps, improv/step: 0.047 (last = 0.0025), fitness=-357128238.079651952
3271.05 secs, 388146 evals, 388069 steps, improv/step: 0.047 (last = 0.0014), fitness=-357128238.079651952
3301.05 secs, 391662 evals, 391585 steps, improv/step: 0.046 (last = 0.0026), fitness=-357128238.079651952
3331.05 secs, 395270 evals, 395193 steps, improv/step: 0.046 (last = 0.0022), fitness=-357128238.079652190
3361.06 secs, 398823 evals, 398746 steps, improv/step: 0.045 (last = 0.0031), fitness=-357128238.079652190
3391.07 secs, 402271 evals, 402194 steps, improv/step: 0.045 (last = 0.0035), fitness=-357128238.079652846
3421.07 secs, 405699 evals, 405622 steps, improv/step: 0.045 (last = 0.0032), fitness=-357128238.079652846
3451.07 secs, 409271 evals, 409194 steps, improv/step: 0.044 (last = 0.0025), fitness=-357128238.079652846
3481.07 secs, 412917 evals, 412840 steps, improv/step: 0.044 (last = 0.0022), fitness=-357128238.079652846
3511.07 secs, 416551 evals, 416475 steps, improv/step: 0.044 (last = 0.0022), fitness=-357128238.079652846
3541.12 secs, 420133 evals, 420058 steps, improv/step: 0.043 (last = 0.0028), fitness=-357128238.079652846
3571.21 secs, 423794 evals, 423719 steps, improv/step: 0.043 (last = 0.0016), fitness=-357128238.079653025
3601.22 secs, 427317 evals, 427243 steps, improv/step: 0.043 (last = 0.0034), fitness=-357128238.079653025
3631.22 secs, 430695 evals, 430621 steps, improv/step: 0.042 (last = 0.0009), fitness=-357128238.079653025
3661.22 secs, 434065 evals, 433991 steps, improv/step: 0.042 (last = 0.0030), fitness=-357128238.079653025
3691.22 secs, 437435 evals, 437361 steps, improv/step: 0.042 (last = 0.0033), fitness=-357128238.079653025
3721.22 secs, 440916 evals, 440842 steps, improv/step: 0.041 (last = 0.0029), fitness=-357128238.079653025
3751.33 secs, 444421 evals, 444348 steps, improv/step: 0.041 (last = 0.0037), fitness=-357128238.079653084
3781.34 secs, 447920 evals, 447847 steps, improv/step: 0.041 (last = 0.0034), fitness=-357128238.079653382
3811.34 secs, 451472 evals, 451399 steps, improv/step: 0.040 (last = 0.0028), fitness=-357128238.079653382
3841.34 secs, 454906 evals, 454834 steps, improv/step: 0.040 (last = 0.0023), fitness=-357128238.079653382
3871.34 secs, 458398 evals, 458326 steps, improv/step: 0.040 (last = 0.0023), fitness=-357128238.079653502
3901.34 secs, 461949 evals, 461877 steps, improv/step: 0.040 (last = 0.0020), fitness=-357128238.079653919
3931.46 secs, 465420 evals, 465348 steps, improv/step: 0.039 (last = 0.0046), fitness=-357128238.079653919
3961.46 secs, 468922 evals, 468850 steps, improv/step: 0.039 (last = 0.0083), fitness=-357128238.079654276
3991.47 secs, 472457 evals, 472385 steps, improv/step: 0.039 (last = 0.0277), fitness=-357128238.079654753
4021.47 secs, 475871 evals, 475799 steps, improv/step: 0.039 (last = 0.0630), fitness=-357128238.079655051
4051.48 secs, 479359 evals, 479288 steps, improv/step: 0.039 (last = 0.0545), fitness=-357128238.079655111
4081.48 secs, 482752 evals, 482681 steps, improv/step: 0.039 (last = 0.0466), fitness=-357128238.079655170
4111.48 secs, 486320 evals, 486250 steps, improv/step: 0.039 (last = 0.0437), fitness=-357128238.079655170
4141.49 secs, 489793 evals, 489724 steps, improv/step: 0.039 (last = 0.0455), fitness=-357128238.079655170
4171.49 secs, 493155 evals, 493087 steps, improv/step: 0.039 (last = 0.0416), fitness=-357128238.079655170
4201.49 secs, 496406 evals, 496338 steps, improv/step: 0.039 (last = 0.0483), fitness=-357128238.079655170
4231.55 secs, 499884 evals, 499816 steps, improv/step: 0.040 (last = 0.0457), fitness=-357128238.079655170
4261.58 secs, 503043 evals, 502976 steps, improv/step: 0.040 (last = 0.0446), fitness=-357128238.079655170
4291.58 secs, 506524 evals, 506457 steps, improv/step: 0.040 (last = 0.0712), fitness=-357128238.079655230
4321.59 secs, 510110 evals, 510043 steps, improv/step: 0.040 (last = 0.0806), fitness=-357128238.079655230
4351.59 secs, 513696 evals, 513629 steps, improv/step: 0.041 (last = 0.1090), fitness=-357128238.079655230
4381.59 secs, 517112 evals, 517046 steps, improv/step: 0.041 (last = 0.1004), fitness=-357128238.079655230
4411.59 secs, 520487 evals, 520421 steps, improv/step: 0.041 (last = 0.0841), fitness=-357128238.079655230
4441.60 secs, 524053 evals, 523988 steps, improv/step: 0.042 (last = 0.0920), fitness=-357128238.079655230
4471.61 secs, 527482 evals, 527417 steps, improv/step: 0.042 (last = 0.0817), fitness=-357128238.079655230
4501.61 secs, 531029 evals, 530964 steps, improv/step: 0.042 (last = 0.1136), fitness=-357128238.079655230
4531.61 secs, 534487 evals, 534422 steps, improv/step: 0.043 (last = 0.1125), fitness=-357128238.079655230
4561.62 secs, 537888 evals, 537823 steps, improv/step: 0.043 (last = 0.1326), fitness=-357128238.079655230
4591.62 secs, 541169 evals, 541104 steps, improv/step: 0.044 (last = 0.1481), fitness=-357128238.079655290
4621.62 secs, 544652 evals, 544587 steps, improv/step: 0.045 (last = 0.1568), fitness=-357128238.079655290
4651.63 secs, 547791 evals, 547726 steps, improv/step: 0.045 (last = 0.1179), fitness=-357128238.079655290
4681.63 secs, 550811 evals, 550746 steps, improv/step: 0.046 (last = 0.1593), fitness=-357128238.079655290
4711.63 secs, 554102 evals, 554037 steps, improv/step: 0.046 (last = 0.1516), fitness=-357128238.079655290
4741.64 secs, 557374 evals, 557310 steps, improv/step: 0.047 (last = 0.1305), fitness=-357128238.079655290
4771.75 secs, 560653 evals, 560589 steps, improv/step: 0.047 (last = 0.1302), fitness=-357128238.079655290
4801.76 secs, 564169 evals, 564105 steps, improv/step: 0.048 (last = 0.0913), fitness=-357128238.079655290
4831.76 secs, 567427 evals, 567363 steps, improv/step: 0.048 (last = 0.0583), fitness=-357128238.079655290
4861.77 secs, 570692 evals, 570628 steps, improv/step: 0.048 (last = 0.0493), fitness=-357128238.079655290
4891.77 secs, 573838 evals, 573774 steps, improv/step: 0.048 (last = 0.0744), fitness=-357128238.079655290
4921.78 secs, 577086 evals, 577022 steps, improv/step: 0.048 (last = 0.0797), fitness=-357128238.079655290
4951.78 secs, 580488 evals, 580424 steps, improv/step: 0.048 (last = 0.1135), fitness=-357128238.079655290
4981.78 secs, 583682 evals, 583618 steps, improv/step: 0.049 (last = 0.1302), fitness=-357128238.079655290
5011.79 secs, 586978 evals, 586915 steps, improv/step: 0.050 (last = 0.1838), fitness=-357128238.079655290
5041.79 secs, 590415 evals, 590353 steps, improv/step: 0.050 (last = 0.1908), fitness=-357128238.079655290
5071.79 secs, 593872 evals, 593810 steps, improv/step: 0.052 (last = 0.2488), fitness=-357128238.079655290
5101.79 secs, 597292 evals, 597230 steps, improv/step: 0.053 (last = 0.2360), fitness=-357128238.079655290
5131.80 secs, 600683 evals, 600622 steps, improv/step: 0.054 (last = 0.3502), fitness=-357128238.079655290
5161.94 secs, 603822 evals, 603761 steps, improv/step: 0.056 (last = 0.3899), fitness=-357128238.079655290
5191.94 secs, 607019 evals, 606958 steps, improv/step: 0.057 (last = 0.3015), fitness=-357128238.079655290
5221.95 secs, 610336 evals, 610275 steps, improv/step: 0.059 (last = 0.3566), fitness=-357128238.079655290
5252.06 secs, 613661 evals, 613601 steps, improv/step: 0.061 (last = 0.3815), fitness=-357128238.079655290
5282.07 secs, 617023 evals, 616963 steps, improv/step: 0.062 (last = 0.3846), fitness=-357128238.079655290
5312.07 secs, 620225 evals, 620167 steps, improv/step: 0.064 (last = 0.3964), fitness=-357128238.079655290
5342.07 secs, 623638 evals, 623580 steps, improv/step: 0.066 (last = 0.3662), fitness=-357128238.079655290
5372.07 secs, 627132 evals, 627075 steps, improv/step: 0.068 (last = 0.3597), fitness=-357128238.079655290
5402.08 secs, 630339 evals, 630283 steps, improv/step: 0.069 (last = 0.2993), fitness=-357128238.079655290
5432.09 secs, 633775 evals, 633719 steps, improv/step: 0.070 (last = 0.3225), fitness=-357128238.079655290
5462.09 secs, 637070 evals, 637014 steps, improv/step: 0.072 (last = 0.3496), fitness=-357128238.079655290
5492.09 secs, 640377 evals, 640321 steps, improv/step: 0.073 (last = 0.3792), fitness=-357128238.079655290
5522.10 secs, 643849 evals, 643793 steps, improv/step: 0.075 (last = 0.3690), fitness=-357128238.079655290
5552.10 secs, 647258 evals, 647202 steps, improv/step: 0.076 (last = 0.3177), fitness=-357128238.079655290
5582.11 secs, 650719 evals, 650664 steps, improv/step: 0.077 (last = 0.3085), fitness=-357128238.079655290
5612.11 secs, 654093 evals, 654038 steps, improv/step: 0.078 (last = 0.2727), fitness=-357128238.079655290
5642.25 secs, 657402 evals, 657350 steps, improv/step: 0.079 (last = 0.3077), fitness=-357128238.079655290
5672.25 secs, 660831 evals, 660780 steps, improv/step: 0.081 (last = 0.3157), fitness=-357128238.079655290
5702.26 secs, 664246 evals, 664198 steps, improv/step: 0.082 (last = 0.2902), fitness=-357128238.079655290
5732.26 secs, 667612 evals, 667564 steps, improv/step: 0.083 (last = 0.3250), fitness=-357128238.079655290
5762.26 secs, 670983 evals, 670935 steps, improv/step: 0.085 (last = 0.4129), fitness=-357128238.079655290
5792.27 secs, 674421 evals, 674373 steps, improv/step: 0.086 (last = 0.2999), fitness=-357128238.079655290
5822.27 secs, 677780 evals, 677732 steps, improv/step: 0.087 (last = 0.3611), fitness=-357128238.079655290
5852.27 secs, 681111 evals, 681063 steps, improv/step: 0.089 (last = 0.4125), fitness=-357128238.079655290
5882.33 secs, 684534 evals, 684486 steps, improv/step: 0.090 (last = 0.3360), fitness=-357128238.079655290
5912.33 secs, 688008 evals, 687960 steps, improv/step: 0.091 (last = 0.3618), fitness=-357128238.079655290
5942.33 secs, 691442 evals, 691395 steps, improv/step: 0.093 (last = 0.4084), fitness=-357128238.079655290
5972.34 secs, 694872 evals, 694825 steps, improv/step: 0.094 (last = 0.3117), fitness=-357128238.079655290
6002.40 secs, 698317 evals, 698270 steps, improv/step: 0.095 (last = 0.2993), fitness=-357128238.079655290
6032.55 secs, 701708 evals, 701661 steps, improv/step: 0.096 (last = 0.3093), fitness=-357128238.079655290
6062.56 secs, 705118 evals, 705071 steps, improv/step: 0.097 (last = 0.3762), fitness=-357128238.079655290
6092.56 secs, 708649 evals, 708603 steps, improv/step: 0.099 (last = 0.3723), fitness=-357128238.079655290
6122.56 secs, 712119 evals, 712073 steps, improv/step: 0.100 (last = 0.3697), fitness=-357128238.079655290
6152.57 secs, 715487 evals, 715441 steps, improv/step: 0.101 (last = 0.3284), fitness=-357128238.079655290
6182.57 secs, 718860 evals, 718814 steps, improv/step: 0.102 (last = 0.3249), fitness=-357128238.079655290
6212.58 secs, 722312 evals, 722266 steps, improv/step: 0.103 (last = 0.3329), fitness=-357128238.079655290
6242.59 secs, 725746 evals, 725700 steps, improv/step: 0.104 (last = 0.3448), fitness=-357128238.079655290
6272.59 secs, 729157 evals, 729111 steps, improv/step: 0.106 (last = 0.4031), fitness=-357128238.079655290
6302.59 secs, 732588 evals, 732542 steps, improv/step: 0.107 (last = 0.3690), fitness=-357128238.079655290
6332.60 secs, 735936 evals, 735890 steps, improv/step: 0.108 (last = 0.3375), fitness=-357128238.079655290
6362.61 secs, 739422 evals, 739376 steps, improv/step: 0.109 (last = 0.3514), fitness=-357128238.079655290
6392.61 secs, 743004 evals, 742959 steps, improv/step: 0.110 (last = 0.3715), fitness=-357128238.079655290
6422.61 secs, 746311 evals, 746267 steps, improv/step: 0.112 (last = 0.3881), fitness=-357128238.079655290
6452.62 secs, 749879 evals, 749836 steps, improv/step: 0.113 (last = 0.3707), fitness=-357128238.079655290
6482.62 secs, 753306 evals, 753263 steps, improv/step: 0.114 (last = 0.3604), fitness=-357128238.079655290
6512.62 secs, 756730 evals, 756687 steps, improv/step: 0.115 (last = 0.3221), fitness=-357128238.079655290
6542.63 secs, 760127 evals, 760086 steps, improv/step: 0.116 (last = 0.2515), fitness=-357128238.079655290
6572.82 secs, 763456 evals, 763415 steps, improv/step: 0.116 (last = 0.2385), fitness=-357128238.079655290
6602.89 secs, 766850 evals, 766810 steps, improv/step: 0.117 (last = 0.3493), fitness=-357128238.079655290
6632.89 secs, 770412 evals, 770372 steps, improv/step: 0.118 (last = 0.3431), fitness=-357128238.079655290
6662.90 secs, 773829 evals, 773790 steps, improv/step: 0.119 (last = 0.3575), fitness=-357128238.079655290
6692.90 secs, 777337 evals, 777298 steps, improv/step: 0.120 (last = 0.3042), fitness=-357128238.079655290
6723.14 secs, 780810 evals, 780772 steps, improv/step: 0.121 (last = 0.3849), fitness=-357128238.079655290
6753.28 secs, 784010 evals, 783972 steps, improv/step: 0.122 (last = 0.3759), fitness=-357128238.079655290
6783.29 secs, 787507 evals, 787470 steps, improv/step: 0.123 (last = 0.3513), fitness=-357128238.079655290
6813.29 secs, 790947 evals, 790910 steps, improv/step: 0.124 (last = 0.3186), fitness=-357128238.079655290
6843.29 secs, 794191 evals, 794154 steps, improv/step: 0.125 (last = 0.2999), fitness=-357128238.079655290
6873.29 secs, 797527 evals, 797490 steps, improv/step: 0.126 (last = 0.3246), fitness=-357128238.079655290
6903.29 secs, 800922 evals, 800885 steps, improv/step: 0.127 (last = 0.3617), fitness=-357128238.079655290
6933.40 secs, 804364 evals, 804327 steps, improv/step: 0.128 (last = 0.3501), fitness=-357128238.079655290
6963.40 secs, 807700 evals, 807664 steps, improv/step: 0.128 (last = 0.2682), fitness=-357128238.079655290
6993.41 secs, 811010 evals, 810974 steps, improv/step: 0.129 (last = 0.3462), fitness=-357128238.079655290
7023.41 secs, 814406 evals, 814370 steps, improv/step: 0.130 (last = 0.3569), fitness=-357128238.079655290
7053.41 secs, 817861 evals, 817825 steps, improv/step: 0.131 (last = 0.3745), fitness=-357128238.079655290
7083.44 secs, 821278 evals, 821242 steps, improv/step: 0.132 (last = 0.3462), fitness=-357128238.079655290
7113.44 secs, 824703 evals, 824667 steps, improv/step: 0.133 (last = 0.3346), fitness=-357128238.079655290
7143.45 secs, 828048 evals, 828013 steps, improv/step: 0.134 (last = 0.3084), fitness=-357128238.079655290
7173.49 secs, 831459 evals, 831424 steps, improv/step: 0.134 (last = 0.3093), fitness=-357128238.079655290
7203.49 secs, 834739 evals, 834706 steps, improv/step: 0.135 (last = 0.3190), fitness=-357128238.079655290
7233.49 secs, 838253 evals, 838221 steps, improv/step: 0.136 (last = 0.3346), fitness=-357128238.079655290
7263.50 secs, 841531 evals, 841499 steps, improv/step: 0.137 (last = 0.3347), fitness=-357128238.079655290
7293.60 secs, 845015 evals, 844984 steps, improv/step: 0.137 (last = 0.2858), fitness=-357128238.079655290
7323.60 secs, 848313 evals, 848282 steps, improv/step: 0.138 (last = 0.2365), fitness=-357128238.079655290
7353.88 secs, 851725 evals, 851694 steps, improv/step: 0.138 (last = 0.2365), fitness=-357128238.079655290
7383.93 secs, 855165 evals, 855134 steps, improv/step: 0.139 (last = 0.3555), fitness=-357128238.079655290
7413.93 secs, 858601 evals, 858570 steps, improv/step: 0.140 (last = 0.3172), fitness=-357128238.079655290
7443.93 secs, 862033 evals, 862002 steps, improv/step: 0.140 (last = 0.3030), fitness=-357128238.079655290
7473.94 secs, 865504 evals, 865473 steps, improv/step: 0.141 (last = 0.2846), fitness=-357128238.079655290
