Warning: no access to tty (Bad file descriptor).
Thus no job control in this shell.
Warning: no access to tty (Bad file descriptor).
Thus no job control in this shell.
Sat Dec 18 15:58:26 CET 2021
/usr/scratch4/magr4985/TRPL/BatchJobs/C2704_hzb/Run2
# Thread: 4
4777316892417414590 RNG Seed
Run 1
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.DiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
30.01 secs, 3568 evals, 3467 steps, improv/step: 0.331 (last = 0.3305), fitness=-349246913.466590524
810.15 secs, 105397 evals, 105303 steps, improv/step: 0.093 (last = 0.0533), fitness=-357127344.478325486
840.15 secs, 109297 evals, 109204 steps, improv/step: 0.092 (last = 0.0733), fitness=-357127460.547836661
870.16 secs, 113190 evals, 113097 steps, improv/step: 0.092 (last = 0.0776), fitness=-357127588.469244003
900.16 secs, 117085 evals, 116993 steps, improv/step: 0.091 (last = 0.0714), fitness=-357127691.942274928
930.16 secs, 120968 evals, 120877 steps, improv/step: 0.090 (last = 0.0577), fitness=-357127784.829598904
960.17 secs, 124833 evals, 124742 steps, improv/step: 0.089 (last = 0.0616), fitness=-357127923.972234070
990.17 secs, 128621 evals, 128530 steps, improv/step: 0.088 (last = 0.0554), fitness=-357127991.669928968
1020.18 secs, 132586 evals, 132495 steps, improv/step: 0.087 (last = 0.0484), fitness=-357128065.718475342
1050.19 secs, 136535 evals, 136444 steps, improv/step: 0.086 (last = 0.0458), fitness=-357128129.079105139
1080.19 secs, 140416 evals, 140326 steps, improv/step: 0.085 (last = 0.0482), fitness=-357128152.022808194
1110.19 secs, 144263 evals, 144174 steps, improv/step: 0.084 (last = 0.0463), fitness=-357128177.041967869
1140.20 secs, 148223 evals, 148134 steps, improv/step: 0.083 (last = 0.0369), fitness=-357128192.691681385
1170.26 secs, 152138 evals, 152049 steps, improv/step: 0.082 (last = 0.0434), fitness=-357128202.542721093
1200.26 secs, 156075 evals, 155987 steps, improv/step: 0.080 (last = 0.0404), fitness=-357128213.914895415
1230.32 secs, 159981 evals, 159893 steps, improv/step: 0.080 (last = 0.0458), fitness=-357128224.552042663
1260.33 secs, 163915 evals, 163827 steps, improv/step: 0.079 (last = 0.0498), fitness=-357128230.817126691
1290.33 secs, 167785 evals, 167697 steps, improv/step: 0.078 (last = 0.0390), fitness=-357128232.833384812
1320.38 secs, 171485 evals, 171397 steps, improv/step: 0.077 (last = 0.0389), fitness=-357128235.505385756
1350.38 secs, 175448 evals, 175361 steps, improv/step: 0.076 (last = 0.0348), fitness=-357128236.505287111
1380.39 secs, 179273 evals, 179186 steps, improv/step: 0.075 (last = 0.0358), fitness=-357128236.906531930
1410.39 secs, 183221 evals, 183134 steps, improv/step: 0.074 (last = 0.0314), fitness=-357128237.490710199
1440.39 secs, 187147 evals, 187060 steps, improv/step: 0.074 (last = 0.0349), fitness=-357128237.666168928
1470.40 secs, 191066 evals, 190980 steps, improv/step: 0.073 (last = 0.0372), fitness=-357128237.895600975
1500.40 secs, 194984 evals, 194898 steps, improv/step: 0.072 (last = 0.0398), fitness=-357128237.999080539
1530.41 secs, 198865 evals, 198779 steps, improv/step: 0.072 (last = 0.0397), fitness=-357128238.030301034
1560.41 secs, 202739 evals, 202653 steps, improv/step: 0.071 (last = 0.0441), fitness=-357128238.056467175
1590.44 secs, 206598 evals, 206512 steps, improv/step: 0.071 (last = 0.0446), fitness=-357128238.068475127
1620.44 secs, 210394 evals, 210308 steps, improv/step: 0.070 (last = 0.0361), fitness=-357128238.073527515
1650.45 secs, 214355 evals, 214269 steps, improv/step: 0.069 (last = 0.0454), fitness=-357128238.077105463
1680.45 secs, 218313 evals, 218227 steps, improv/step: 0.069 (last = 0.0462), fitness=-357128238.077921629
1710.49 secs, 222184 evals, 222099 steps, improv/step: 0.069 (last = 0.0431), fitness=-357128238.078772545
1740.50 secs, 226001 evals, 225917 steps, improv/step: 0.068 (last = 0.0563), fitness=-357128238.079126239
1770.50 secs, 229752 evals, 229668 steps, improv/step: 0.068 (last = 0.0714), fitness=-357128238.079233050
1800.54 secs, 233564 evals, 233481 steps, improv/step: 0.068 (last = 0.0582), fitness=-357128238.079332530
1830.56 secs, 237323 evals, 237240 steps, improv/step: 0.068 (last = 0.0351), fitness=-357128238.079408884
1860.56 secs, 241161 evals, 241078 steps, improv/step: 0.067 (last = 0.0446), fitness=-357128238.079439759
1890.56 secs, 244950 evals, 244867 steps, improv/step: 0.067 (last = 0.0573), fitness=-357128238.079478204
1920.56 secs, 248793 evals, 248710 steps, improv/step: 0.067 (last = 0.0437), fitness=-357128238.079501331
1950.57 secs, 252463 evals, 252381 steps, improv/step: 0.067 (last = 0.0490), fitness=-357128238.079531550
1980.57 secs, 256375 evals, 256293 steps, improv/step: 0.066 (last = 0.0521), fitness=-357128238.079548776
2010.57 secs, 260220 evals, 260138 steps, improv/step: 0.066 (last = 0.0494), fitness=-357128238.079573154
2040.59 secs, 264046 evals, 263965 steps, improv/step: 0.066 (last = 0.0436), fitness=-357128238.079589188
2070.59 secs, 267853 evals, 267772 steps, improv/step: 0.065 (last = 0.0452), fitness=-357128238.079608440
2100.60 secs, 271659 evals, 271578 steps, improv/step: 0.065 (last = 0.0368), fitness=-357128238.079620004
2130.60 secs, 275394 evals, 275313 steps, improv/step: 0.065 (last = 0.0321), fitness=-357128238.079624116
2160.60 secs, 279178 evals, 279098 steps, improv/step: 0.064 (last = 0.0314), fitness=-357128238.079630792
2190.60 secs, 282935 evals, 282856 steps, improv/step: 0.064 (last = 0.0274), fitness=-357128238.079633832
2220.61 secs, 286779 evals, 286700 steps, improv/step: 0.063 (last = 0.0258), fitness=-357128238.079635501
2250.61 secs, 290624 evals, 290546 steps, improv/step: 0.063 (last = 0.0257), fitness=-357128238.079639673
2280.62 secs, 294453 evals, 294375 steps, improv/step: 0.062 (last = 0.0222), fitness=-357128238.079643667
2310.62 secs, 298236 evals, 298158 steps, improv/step: 0.062 (last = 0.0137), fitness=-357128238.079643905
2340.68 secs, 302075 evals, 301997 steps, improv/step: 0.061 (last = 0.0143), fitness=-357128238.079644561
2370.68 secs, 305872 evals, 305795 steps, improv/step: 0.060 (last = 0.0163), fitness=-357128238.079646349
2400.68 secs, 309618 evals, 309541 steps, improv/step: 0.060 (last = 0.0128), fitness=-357128238.079647422
2430.68 secs, 313527 evals, 313450 steps, improv/step: 0.059 (last = 0.0143), fitness=-357128238.079648018
2460.71 secs, 317354 evals, 317277 steps, improv/step: 0.059 (last = 0.0112), fitness=-357128238.079649448
2490.71 secs, 321155 evals, 321078 steps, improv/step: 0.058 (last = 0.0097), fitness=-357128238.079650402
2520.72 secs, 324977 evals, 324900 steps, improv/step: 0.057 (last = 0.0071), fitness=-357128238.079650462
2550.72 secs, 328807 evals, 328730 steps, improv/step: 0.057 (last = 0.0099), fitness=-357128238.079651177
2580.75 secs, 332585 evals, 332508 steps, improv/step: 0.056 (last = 0.0048), fitness=-357128238.079651177
2610.76 secs, 336373 evals, 336296 steps, improv/step: 0.056 (last = 0.0082), fitness=-357128238.079652667
2640.76 secs, 340130 evals, 340053 steps, improv/step: 0.055 (last = 0.0051), fitness=-357128238.079652667
2670.84 secs, 343993 evals, 343916 steps, improv/step: 0.055 (last = 0.0060), fitness=-357128238.079652667
2700.84 secs, 347686 evals, 347609 steps, improv/step: 0.054 (last = 0.0038), fitness=-357128238.079652667
2730.85 secs, 351405 evals, 351328 steps, improv/step: 0.054 (last = 0.0070), fitness=-357128238.079652905
2760.85 secs, 355238 evals, 355161 steps, improv/step: 0.053 (last = 0.0031), fitness=-357128238.079652905
2790.95 secs, 358989 evals, 358912 steps, improv/step: 0.053 (last = 0.0029), fitness=-357128238.079652905
2820.95 secs, 362828 evals, 362751 steps, improv/step: 0.052 (last = 0.0039), fitness=-357128238.079653680
2850.96 secs, 366695 evals, 366618 steps, improv/step: 0.052 (last = 0.0028), fitness=-357128238.079653680
2880.96 secs, 370437 evals, 370360 steps, improv/step: 0.051 (last = 0.0029), fitness=-357128238.079653680
2910.99 secs, 374205 evals, 374128 steps, improv/step: 0.051 (last = 0.0016), fitness=-357128238.079653680
2940.99 secs, 378013 evals, 377936 steps, improv/step: 0.050 (last = 0.0016), fitness=-357128238.079653680
2971.02 secs, 381792 evals, 381715 steps, improv/step: 0.050 (last = 0.0021), fitness=-357128238.079653680
3001.02 secs, 385553 evals, 385476 steps, improv/step: 0.049 (last = 0.0011), fitness=-357128238.079653680
3031.03 secs, 389213 evals, 389137 steps, improv/step: 0.049 (last = 0.0014), fitness=-357128238.079653680
3061.07 secs, 392880 evals, 392804 steps, improv/step: 0.048 (last = 0.0008), fitness=-357128238.079653680
3091.14 secs, 396601 evals, 396526 steps, improv/step: 0.048 (last = 0.0021), fitness=-357128238.079653680
3121.14 secs, 400466 evals, 400391 steps, improv/step: 0.047 (last = 0.0010), fitness=-357128238.079653680
3151.14 secs, 404160 evals, 404085 steps, improv/step: 0.047 (last = 0.0003), fitness=-357128238.079653680
3181.15 secs, 407903 evals, 407829 steps, improv/step: 0.046 (last = 0.0008), fitness=-357128238.079653680
3211.15 secs, 411662 evals, 411588 steps, improv/step: 0.046 (last = 0.0008), fitness=-357128238.079653680
3241.16 secs, 415444 evals, 415370 steps, improv/step: 0.046 (last = 0.0003), fitness=-357128238.079653680
3271.18 secs, 419203 evals, 419129 steps, improv/step: 0.045 (last = 0.0027), fitness=-357128238.079653680
3301.18 secs, 423073 evals, 422999 steps, improv/step: 0.045 (last = 0.0021), fitness=-357128238.079653680
3331.19 secs, 426856 evals, 426784 steps, improv/step: 0.044 (last = 0.0032), fitness=-357128238.079653800
3361.25 secs, 430641 evals, 430570 steps, improv/step: 0.044 (last = 0.0024), fitness=-357128238.079653800
3391.25 secs, 434381 evals, 434311 steps, improv/step: 0.044 (last = 0.0013), fitness=-357128238.079653800
3421.25 secs, 438150 evals, 438081 steps, improv/step: 0.043 (last = 0.0019), fitness=-357128238.079653800
3451.26 secs, 441909 evals, 441840 steps, improv/step: 0.043 (last = 0.0019), fitness=-357128238.079653800
3481.28 secs, 445601 evals, 445532 steps, improv/step: 0.043 (last = 0.0019), fitness=-357128238.079653800
3511.29 secs, 449283 evals, 449214 steps, improv/step: 0.042 (last = 0.0005), fitness=-357128238.079653800
3541.37 secs, 453010 evals, 452941 steps, improv/step: 0.042 (last = 0.0008), fitness=-357128238.079653800
3571.38 secs, 456748 evals, 456680 steps, improv/step: 0.042 (last = 0.0021), fitness=-357128238.079653800
3601.38 secs, 460471 evals, 460403 steps, improv/step: 0.041 (last = 0.0005), fitness=-357128238.079653800
3631.39 secs, 464161 evals, 464094 steps, improv/step: 0.041 (last = 0.0022), fitness=-357128238.079653800
3661.39 secs, 467819 evals, 467752 steps, improv/step: 0.041 (last = 0.0030), fitness=-357128238.079653919
3691.39 secs, 471592 evals, 471525 steps, improv/step: 0.040 (last = 0.0082), fitness=-357128238.079654217
3721.45 secs, 475345 evals, 475280 steps, improv/step: 0.040 (last = 0.0221), fitness=-357128238.079654574
3751.45 secs, 479148 evals, 479083 steps, improv/step: 0.040 (last = 0.0573), fitness=-357128238.079654813
3781.45 secs, 482933 evals, 482868 steps, improv/step: 0.041 (last = 0.0444), fitness=-357128238.079654872
3811.46 secs, 486719 evals, 486655 steps, improv/step: 0.041 (last = 0.0433), fitness=-357128238.079654872
3841.46 secs, 490515 evals, 490451 steps, improv/step: 0.040 (last = 0.0282), fitness=-357128238.079654932
3871.47 secs, 494320 evals, 494257 steps, improv/step: 0.040 (last = 0.0286), fitness=-357128238.079654932
3901.47 secs, 498019 evals, 497956 steps, improv/step: 0.040 (last = 0.0303), fitness=-357128238.079654932
3931.48 secs, 501647 evals, 501585 steps, improv/step: 0.040 (last = 0.0320), fitness=-357128238.079654932
3961.48 secs, 505396 evals, 505334 steps, improv/step: 0.040 (last = 0.0341), fitness=-357128238.079654932
3991.80 secs, 509080 evals, 509018 steps, improv/step: 0.040 (last = 0.0467), fitness=-357128238.079654932
4021.80 secs, 512842 evals, 512780 steps, improv/step: 0.040 (last = 0.0494), fitness=-357128238.079654992
4051.80 secs, 516628 evals, 516566 steps, improv/step: 0.040 (last = 0.0589), fitness=-357128238.079654992
4081.81 secs, 520323 evals, 520262 steps, improv/step: 0.041 (last = 0.0614), fitness=-357128238.079654992
4111.81 secs, 524114 evals, 524053 steps, improv/step: 0.041 (last = 0.0491), fitness=-357128238.079654992
4141.82 secs, 527906 evals, 527845 steps, improv/step: 0.041 (last = 0.0556), fitness=-357128238.079654992
4171.83 secs, 531626 evals, 531565 steps, improv/step: 0.041 (last = 0.0508), fitness=-357128238.079654992
4201.84 secs, 535274 evals, 535213 steps, improv/step: 0.041 (last = 0.0548), fitness=-357128238.079654992
4231.84 secs, 539010 evals, 538949 steps, improv/step: 0.041 (last = 0.0503), fitness=-357128238.079654992
4261.85 secs, 542713 evals, 542652 steps, improv/step: 0.041 (last = 0.0491), fitness=-357128238.079654992
4291.85 secs, 546460 evals, 546400 steps, improv/step: 0.041 (last = 0.0435), fitness=-357128238.079654992
4321.86 secs, 550145 evals, 550085 steps, improv/step: 0.041 (last = 0.0464), fitness=-357128238.079654992
4351.92 secs, 553850 evals, 553791 steps, improv/step: 0.041 (last = 0.0486), fitness=-357128238.079654992
4381.93 secs, 557642 evals, 557583 steps, improv/step: 0.041 (last = 0.0425), fitness=-357128238.079654992
4411.98 secs, 561381 evals, 561322 steps, improv/step: 0.041 (last = 0.0511), fitness=-357128238.079654992
4441.99 secs, 564964 evals, 564905 steps, improv/step: 0.041 (last = 0.0413), fitness=-357128238.079654992
4472.08 secs, 568691 evals, 568632 steps, improv/step: 0.041 (last = 0.0419), fitness=-357128238.079654992
4502.08 secs, 572454 evals, 572396 steps, improv/step: 0.041 (last = 0.0521), fitness=-357128238.079654992
4532.08 secs, 576146 evals, 576088 steps, improv/step: 0.041 (last = 0.0666), fitness=-357128238.079654992
4562.09 secs, 579622 evals, 579564 steps, improv/step: 0.042 (last = 0.0598), fitness=-357128238.079654992
4592.09 secs, 583336 evals, 583278 steps, improv/step: 0.042 (last = 0.0625), fitness=-357128238.079654992
4622.09 secs, 586951 evals, 586894 steps, improv/step: 0.042 (last = 0.0741), fitness=-357128238.079654992
4652.10 secs, 590621 evals, 590564 steps, improv/step: 0.042 (last = 0.0807), fitness=-357128238.079654992
4682.10 secs, 594375 evals, 594318 steps, improv/step: 0.042 (last = 0.0852), fitness=-357128238.079654992
4712.10 secs, 598033 evals, 597976 steps, improv/step: 0.043 (last = 0.1014), fitness=-357128238.079654992
4742.11 secs, 601810 evals, 601754 steps, improv/step: 0.043 (last = 0.1321), fitness=-357128238.079654992
4772.11 secs, 605504 evals, 605449 steps, improv/step: 0.044 (last = 0.1681), fitness=-357128238.079654992
4802.14 secs, 609185 evals, 609130 steps, improv/step: 0.045 (last = 0.2179), fitness=-357128238.079654992
4832.15 secs, 612823 evals, 612768 steps, improv/step: 0.046 (last = 0.1957), fitness=-357128238.079654992
4862.15 secs, 616489 evals, 616435 steps, improv/step: 0.047 (last = 0.2013), fitness=-357128238.079654992
4892.15 secs, 620136 evals, 620082 steps, improv/step: 0.048 (last = 0.2229), fitness=-357128238.079654992
4922.15 secs, 623856 evals, 623802 steps, improv/step: 0.049 (last = 0.2374), fitness=-357128238.079654992
4952.25 secs, 627626 evals, 627573 steps, improv/step: 0.050 (last = 0.2172), fitness=-357128238.079654992
4982.25 secs, 631395 evals, 631344 steps, improv/step: 0.051 (last = 0.2397), fitness=-357128238.079654992
5012.31 secs, 635168 evals, 635118 steps, improv/step: 0.052 (last = 0.2258), fitness=-357128238.079654992
5042.32 secs, 638965 evals, 638915 steps, improv/step: 0.053 (last = 0.2323), fitness=-357128238.079654992
5072.32 secs, 642718 evals, 642669 steps, improv/step: 0.054 (last = 0.2320), fitness=-357128238.079654992
5102.32 secs, 646516 evals, 646467 steps, improv/step: 0.056 (last = 0.2464), fitness=-357128238.079655051
5132.43 secs, 650135 evals, 650087 steps, improv/step: 0.056 (last = 0.2127), fitness=-357128238.079655051
5162.43 secs, 653871 evals, 653823 steps, improv/step: 0.057 (last = 0.2302), fitness=-357128238.079655051
5192.57 secs, 657555 evals, 657508 steps, improv/step: 0.058 (last = 0.2475), fitness=-357128238.079655051
5222.66 secs, 661346 evals, 661300 steps, improv/step: 0.060 (last = 0.2500), fitness=-357128238.079655051
5252.72 secs, 665042 evals, 664996 steps, improv/step: 0.061 (last = 0.2476), fitness=-357128238.079655051
5282.72 secs, 668780 evals, 668734 steps, improv/step: 0.062 (last = 0.2370), fitness=-357128238.079655051
5312.73 secs, 672455 evals, 672412 steps, improv/step: 0.062 (last = 0.2042), fitness=-357128238.079655051
5342.73 secs, 676101 evals, 676059 steps, improv/step: 0.063 (last = 0.2429), fitness=-357128238.079655051
5372.73 secs, 679817 evals, 679776 steps, improv/step: 0.064 (last = 0.2432), fitness=-357128238.079655051
5402.73 secs, 683539 evals, 683499 steps, improv/step: 0.065 (last = 0.2501), fitness=-357128238.079655051
5432.73 secs, 687275 evals, 687235 steps, improv/step: 0.066 (last = 0.2428), fitness=-357128238.079655051
5462.73 secs, 690964 evals, 690925 steps, improv/step: 0.067 (last = 0.2726), fitness=-357128238.079655051
5492.84 secs, 694515 evals, 694476 steps, improv/step: 0.069 (last = 0.3126), fitness=-357128238.079655051
5522.85 secs, 698066 evals, 698028 steps, improv/step: 0.070 (last = 0.3229), fitness=-357128238.079655051
5552.85 secs, 701748 evals, 701710 steps, improv/step: 0.071 (last = 0.3482), fitness=-357128238.079655051
5583.02 secs, 705512 evals, 705476 steps, improv/step: 0.072 (last = 0.2592), fitness=-357128238.079655051
5613.13 secs, 709287 evals, 709251 steps, improv/step: 0.074 (last = 0.3041), fitness=-357128238.079655051
5643.13 secs, 713033 evals, 712999 steps, improv/step: 0.075 (last = 0.3287), fitness=-357128238.079655051
5673.14 secs, 716678 evals, 716645 steps, improv/step: 0.076 (last = 0.2649), fitness=-357128238.079655051
5703.27 secs, 720352 evals, 720321 steps, improv/step: 0.077 (last = 0.2764), fitness=-357128238.079655051
5733.27 secs, 724001 evals, 723971 steps, improv/step: 0.078 (last = 0.2748), fitness=-357128238.079655051
5763.27 secs, 727691 evals, 727661 steps, improv/step: 0.079 (last = 0.2642), fitness=-357128238.079655051
5793.38 secs, 731433 evals, 731403 steps, improv/step: 0.080 (last = 0.2956), fitness=-357128238.079655051
5823.39 secs, 735084 evals, 735054 steps, improv/step: 0.081 (last = 0.3018), fitness=-357128238.079655051
5853.39 secs, 738730 evals, 738701 steps, improv/step: 0.082 (last = 0.3411), fitness=-357128238.079655051
5883.39 secs, 742371 evals, 742343 steps, improv/step: 0.083 (last = 0.2900), fitness=-357128238.079655051
5913.57 secs, 745971 evals, 745945 steps, improv/step: 0.085 (last = 0.3476), fitness=-357128238.079655051
5943.58 secs, 749655 evals, 749629 steps, improv/step: 0.086 (last = 0.2972), fitness=-357128238.079655051
5973.58 secs, 753311 evals, 753286 steps, improv/step: 0.087 (last = 0.3473), fitness=-357128238.079655051
6003.79 secs, 756873 evals, 756848 steps, improv/step: 0.088 (last = 0.3313), fitness=-357128238.079655051
6033.80 secs, 760477 evals, 760453 steps, improv/step: 0.089 (last = 0.3451), fitness=-357128238.079655051
6063.80 secs, 764167 evals, 764144 steps, improv/step: 0.090 (last = 0.2959), fitness=-357128238.079655051
6093.80 secs, 767919 evals, 767897 steps, improv/step: 0.091 (last = 0.2939), fitness=-357128238.079655051
6123.89 secs, 771569 evals, 771548 steps, improv/step: 0.092 (last = 0.3265), fitness=-357128238.079655051
6153.89 secs, 775242 evals, 775221 steps, improv/step: 0.093 (last = 0.2957), fitness=-357128238.079655051
6184.02 secs, 778940 evals, 778919 steps, improv/step: 0.095 (last = 0.3250), fitness=-357128238.079655051
6214.12 secs, 782647 evals, 782626 steps, improv/step: 0.096 (last = 0.3680), fitness=-357128238.079655051
6244.12 secs, 786242 evals, 786223 steps, improv/step: 0.097 (last = 0.4212), fitness=-357128238.079655051
6274.13 secs, 789875 evals, 789856 steps, improv/step: 0.099 (last = 0.3807), fitness=-357128238.079655051
6304.13 secs, 793539 evals, 793520 steps, improv/step: 0.100 (last = 0.3684), fitness=-357128238.079655051
6334.24 secs, 797231 evals, 797213 steps, improv/step: 0.101 (last = 0.3577), fitness=-357128238.079655051
6364.25 secs, 800968 evals, 800951 steps, improv/step: 0.103 (last = 0.4452), fitness=-357128238.079655051
6394.25 secs, 804706 evals, 804689 steps, improv/step: 0.104 (last = 0.3935), fitness=-357128238.079655051
6424.39 secs, 808482 evals, 808465 steps, improv/step: 0.105 (last = 0.3721), fitness=-357128238.079655051
6454.39 secs, 812158 evals, 812141 steps, improv/step: 0.106 (last = 0.3615), fitness=-357128238.079655051
6484.39 secs, 815747 evals, 815731 steps, improv/step: 0.108 (last = 0.3630), fitness=-357128238.079655051
6514.40 secs, 819463 evals, 819447 steps, improv/step: 0.109 (last = 0.4217), fitness=-357128238.079655051
6544.40 secs, 822965 evals, 822950 steps, improv/step: 0.110 (last = 0.3734), fitness=-357128238.079655051
6574.40 secs, 826508 evals, 826494 steps, improv/step: 0.111 (last = 0.3900), fitness=-357128238.079655051
6604.40 secs, 830094 evals, 830080 steps, improv/step: 0.113 (last = 0.4057), fitness=-357128238.079655051
6634.41 secs, 833664 evals, 833650 steps, improv/step: 0.114 (last = 0.3854), fitness=-357128238.079655051
6664.41 secs, 837182 evals, 837169 steps, improv/step: 0.115 (last = 0.4078), fitness=-357128238.079655051
6694.45 secs, 840845 evals, 840834 steps, improv/step: 0.116 (last = 0.3692), fitness=-357128238.079655051
6724.45 secs, 844535 evals, 844526 steps, improv/step: 0.117 (last = 0.4258), fitness=-357128238.079655051
6754.45 secs, 848193 evals, 848184 steps, improv/step: 0.119 (last = 0.4240), fitness=-357128238.079655051
6784.46 secs, 851876 evals, 851870 steps, improv/step: 0.120 (last = 0.3489), fitness=-357128238.079655051
6814.46 secs, 855612 evals, 855606 steps, improv/step: 0.121 (last = 0.3755), fitness=-357128238.079655051
6844.66 secs, 859087 evals, 859081 steps, improv/step: 0.122 (last = 0.3905), fitness=-357128238.079655051
6874.66 secs, 862737 evals, 862731 steps, improv/step: 0.123 (last = 0.3296), fitness=-357128238.079655051
6904.66 secs, 866383 evals, 866378 steps, improv/step: 0.124 (last = 0.3227), fitness=-357128238.079655051
6934.67 secs, 870006 evals, 870002 steps, improv/step: 0.125 (last = 0.3629), fitness=-357128238.079655051
6964.67 secs, 873684 evals, 873682 steps, improv/step: 0.125 (last = 0.2745), fitness=-357128238.079655051
6994.68 secs, 877350 evals, 877349 steps, improv/step: 0.126 (last = 0.2561), fitness=-357128238.079655051
7024.68 secs, 880967 evals, 880967 steps, improv/step: 0.126 (last = 0.2510), fitness=-357128238.079655051
7054.68 secs, 884603 evals, 884604 steps, improv/step: 0.127 (last = 0.2980), fitness=-357128238.079655051
7084.69 secs, 888258 evals, 888261 steps, improv/step: 0.128 (last = 0.2614), fitness=-357128238.079655051
7114.69 secs, 891826 evals, 891829 steps, improv/step: 0.128 (last = 0.2360), fitness=-357128238.079655051
7144.70 secs, 895525 evals, 895528 steps, improv/step: 0.129 (last = 0.2563), fitness=-357128238.079655051
7174.70 secs, 899285 evals, 899289 steps, improv/step: 0.129 (last = 0.2576), fitness=-357128238.079655051
7204.71 secs, 902954 evals, 902959 steps, improv/step: 0.130 (last = 0.2659), fitness=-357128238.079655051
7234.71 secs, 906502 evals, 906508 steps, improv/step: 0.130 (last = 0.2829), fitness=-357128238.079655051
7264.89 secs, 910129 evals, 910136 steps, improv/step: 0.131 (last = 0.3699), fitness=-357128238.079655051
7294.95 secs, 913766 evals, 913773 steps, improv/step: 0.132 (last = 0.3748), fitness=-357128238.079655051
7324.95 secs, 917379 evals, 917387 steps, improv/step: 0.133 (last = 0.3990), fitness=-357128238.079655051
7354.96 secs, 920980 evals, 920990 steps, improv/step: 0.134 (last = 0.3750), fitness=-357128238.079655051
7384.96 secs, 924693 evals, 924704 steps, improv/step: 0.135 (last = 0.3492), fitness=-357128238.079655051
7414.97 secs, 928389 evals, 928400 steps, improv/step: 0.136 (last = 0.3731), fitness=-357128238.079655051
7444.98 secs, 932109 evals, 932122 steps, improv/step: 0.137 (last = 0.3337), fitness=-357128238.079655051
7474.98 secs, 935825 evals, 935838 steps, improv/step: 0.138 (last = 0.3111), fitness=-357128238.079655051
