Warning: no access to tty (Bad file descriptor).
Thus no job control in this shell.
Warning: no access to tty (Bad file descriptor).
Thus no job control in this shell.
Sat Dec 18 15:58:36 CET 2021
/usr/scratch4/magr4985/TRPL/BatchJobs/C2704_hzb/Run11
# Thread: 4
90906082354068406 RNG Seed
Run 1
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.DiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
30.02 secs, 3160 evals, 3061 steps, improv/step: 0.336 (last = 0.3355), fitness=-343407226.716679752
1050.36 secs, 121989 evals, 121895 steps, improv/step: 0.087 (last = 0.0634), fitness=-357127623.351915121
1080.36 secs, 125272 evals, 125178 steps, improv/step: 0.086 (last = 0.0512), fitness=-357127695.470071197
1110.36 secs, 128765 evals, 128671 steps, improv/step: 0.085 (last = 0.0532), fitness=-357127831.214438200
1140.37 secs, 132143 evals, 132049 steps, improv/step: 0.084 (last = 0.0409), fitness=-357127930.390457153
1170.37 secs, 135440 evals, 135347 steps, improv/step: 0.083 (last = 0.0428), fitness=-357128023.956240356
1200.38 secs, 138798 evals, 138705 steps, improv/step: 0.082 (last = 0.0342), fitness=-357128074.686173916
1230.38 secs, 142141 evals, 142048 steps, improv/step: 0.081 (last = 0.0359), fitness=-357128150.278818727
1260.38 secs, 145577 evals, 145484 steps, improv/step: 0.080 (last = 0.0451), fitness=-357128165.179720581
1290.39 secs, 149046 evals, 148953 steps, improv/step: 0.079 (last = 0.0381), fitness=-357128178.636127114
1320.39 secs, 152267 evals, 152174 steps, improv/step: 0.078 (last = 0.0342), fitness=-357128200.298337221
1350.39 secs, 155620 evals, 155527 steps, improv/step: 0.078 (last = 0.0468), fitness=-357128211.214179099
1380.39 secs, 159096 evals, 159003 steps, improv/step: 0.077 (last = 0.0463), fitness=-357128219.553861797
1410.39 secs, 162632 evals, 162539 steps, improv/step: 0.076 (last = 0.0441), fitness=-357128223.423601031
1440.40 secs, 166177 evals, 166085 steps, improv/step: 0.075 (last = 0.0369), fitness=-357128228.147802114
1470.40 secs, 169751 evals, 169660 steps, improv/step: 0.074 (last = 0.0369), fitness=-357128230.839337707
1500.40 secs, 173484 evals, 173393 steps, improv/step: 0.074 (last = 0.0311), fitness=-357128231.576150358
1530.41 secs, 177203 evals, 177112 steps, improv/step: 0.073 (last = 0.0358), fitness=-357128233.220143080
1560.41 secs, 180830 evals, 180740 steps, improv/step: 0.072 (last = 0.0477), fitness=-357128234.640540957
1590.46 secs, 184171 evals, 184081 steps, improv/step: 0.072 (last = 0.0392), fitness=-357128236.007230163
1620.47 secs, 187752 evals, 187662 steps, improv/step: 0.071 (last = 0.0397), fitness=-357128236.319886684
1650.47 secs, 191436 evals, 191347 steps, improv/step: 0.070 (last = 0.0350), fitness=-357128236.978249907
1680.47 secs, 195121 evals, 195032 steps, improv/step: 0.070 (last = 0.0421), fitness=-357128237.273715317
1710.47 secs, 198580 evals, 198492 steps, improv/step: 0.069 (last = 0.0402), fitness=-357128237.490366518
1740.48 secs, 202225 evals, 202138 steps, improv/step: 0.069 (last = 0.0461), fitness=-357128237.770054817
1770.53 secs, 205775 evals, 205688 steps, improv/step: 0.069 (last = 0.0507), fitness=-357128237.914020419
1800.54 secs, 209241 evals, 209154 steps, improv/step: 0.068 (last = 0.0591), fitness=-357128237.940896273
1830.54 secs, 212876 evals, 212789 steps, improv/step: 0.068 (last = 0.0578), fitness=-357128237.983548224
1860.54 secs, 216592 evals, 216506 steps, improv/step: 0.068 (last = 0.0471), fitness=-357128238.020056307
1890.55 secs, 220182 evals, 220096 steps, improv/step: 0.067 (last = 0.0379), fitness=-357128238.023867786
1920.55 secs, 223771 evals, 223685 steps, improv/step: 0.067 (last = 0.0354), fitness=-357128238.036415517
1950.56 secs, 227363 evals, 227277 steps, improv/step: 0.066 (last = 0.0362), fitness=-357128238.047552764
1980.64 secs, 230799 evals, 230713 steps, improv/step: 0.066 (last = 0.0373), fitness=-357128238.058880985
2010.64 secs, 234070 evals, 233984 steps, improv/step: 0.066 (last = 0.0379), fitness=-357128238.065912783
2040.64 secs, 237364 evals, 237279 steps, improv/step: 0.065 (last = 0.0388), fitness=-357128238.070812821
2070.64 secs, 240785 evals, 240700 steps, improv/step: 0.065 (last = 0.0371), fitness=-357128238.072160840
2100.65 secs, 244247 evals, 244162 steps, improv/step: 0.064 (last = 0.0413), fitness=-357128238.073509574
2130.74 secs, 247787 evals, 247702 steps, improv/step: 0.064 (last = 0.0489), fitness=-357128238.075178862
2160.74 secs, 251325 evals, 251240 steps, improv/step: 0.064 (last = 0.0531), fitness=-357128238.076156020
2190.75 secs, 254867 evals, 254785 steps, improv/step: 0.064 (last = 0.0386), fitness=-357128238.077018976
2220.75 secs, 258446 evals, 258364 steps, improv/step: 0.063 (last = 0.0346), fitness=-357128238.077775180
2250.76 secs, 262031 evals, 261950 steps, improv/step: 0.063 (last = 0.0388), fitness=-357128238.078521132
2280.76 secs, 265687 evals, 265606 steps, improv/step: 0.063 (last = 0.0342), fitness=-357128238.078844309
2310.77 secs, 269110 evals, 269030 steps, improv/step: 0.062 (last = 0.0441), fitness=-357128238.079015374
2340.77 secs, 272418 evals, 272338 steps, improv/step: 0.062 (last = 0.0396), fitness=-357128238.079157531
2370.77 secs, 275915 evals, 275836 steps, improv/step: 0.062 (last = 0.0432), fitness=-357128238.079278827
2400.77 secs, 279522 evals, 279443 steps, improv/step: 0.062 (last = 0.0399), fitness=-357128238.079385757
2430.78 secs, 283113 evals, 283034 steps, improv/step: 0.061 (last = 0.0362), fitness=-357128238.079440236
2460.78 secs, 286630 evals, 286551 steps, improv/step: 0.061 (last = 0.0421), fitness=-357128238.079484344
2490.79 secs, 290259 evals, 290181 steps, improv/step: 0.061 (last = 0.0449), fitness=-357128238.079508066
2520.79 secs, 293896 evals, 293818 steps, improv/step: 0.061 (last = 0.0443), fitness=-357128238.079528749
2550.79 secs, 297429 evals, 297351 steps, improv/step: 0.060 (last = 0.0501), fitness=-357128238.079551399
2580.79 secs, 301030 evals, 300953 steps, improv/step: 0.060 (last = 0.0530), fitness=-357128238.079582214
2610.79 secs, 304621 evals, 304544 steps, improv/step: 0.060 (last = 0.0554), fitness=-357128238.079596639
2640.80 secs, 308202 evals, 308125 steps, improv/step: 0.060 (last = 0.0503), fitness=-357128238.079609990
2670.80 secs, 311779 evals, 311702 steps, improv/step: 0.060 (last = 0.0372), fitness=-357128238.079623222
2700.81 secs, 315101 evals, 315024 steps, improv/step: 0.060 (last = 0.0247), fitness=-357128238.079623461
2730.82 secs, 318725 evals, 318648 steps, improv/step: 0.059 (last = 0.0268), fitness=-357128238.079632401
2760.82 secs, 322339 evals, 322262 steps, improv/step: 0.059 (last = 0.0249), fitness=-357128238.079636872
2790.82 secs, 325726 evals, 325649 steps, improv/step: 0.058 (last = 0.0245), fitness=-357128238.079639018
2820.83 secs, 329393 evals, 329316 steps, improv/step: 0.058 (last = 0.0232), fitness=-357128238.079643250
2850.83 secs, 332916 evals, 332839 steps, improv/step: 0.058 (last = 0.0216), fitness=-357128238.079648137
2880.84 secs, 336520 evals, 336443 steps, improv/step: 0.057 (last = 0.0211), fitness=-357128238.079649031
2910.84 secs, 340240 evals, 340163 steps, improv/step: 0.057 (last = 0.0175), fitness=-357128238.079649031
2940.85 secs, 343832 evals, 343755 steps, improv/step: 0.056 (last = 0.0161), fitness=-357128238.079649627
2970.85 secs, 347377 evals, 347300 steps, improv/step: 0.056 (last = 0.0150), fitness=-357128238.079649627
3000.89 secs, 350940 evals, 350863 steps, improv/step: 0.056 (last = 0.0138), fitness=-357128238.079649806
3030.91 secs, 354594 evals, 354517 steps, improv/step: 0.055 (last = 0.0104), fitness=-357128238.079650879
3061.05 secs, 358274 evals, 358197 steps, improv/step: 0.055 (last = 0.0098), fitness=-357128238.079650879
3091.08 secs, 361979 evals, 361903 steps, improv/step: 0.054 (last = 0.0100), fitness=-357128238.079650879
3121.09 secs, 365660 evals, 365584 steps, improv/step: 0.054 (last = 0.0043), fitness=-357128238.079652309
3151.09 secs, 369230 evals, 369155 steps, improv/step: 0.053 (last = 0.0031), fitness=-357128238.079652309
3181.09 secs, 372784 evals, 372709 steps, improv/step: 0.053 (last = 0.0037), fitness=-357128238.079652309
3211.09 secs, 376399 evals, 376325 steps, improv/step: 0.052 (last = 0.0053), fitness=-357128238.079652309
3241.10 secs, 379980 evals, 379907 steps, improv/step: 0.052 (last = 0.0056), fitness=-357128238.079652309
3271.10 secs, 383597 evals, 383525 steps, improv/step: 0.051 (last = 0.0025), fitness=-357128238.079652786
3301.10 secs, 387199 evals, 387127 steps, improv/step: 0.051 (last = 0.0025), fitness=-357128238.079652786
3331.11 secs, 390705 evals, 390633 steps, improv/step: 0.050 (last = 0.0029), fitness=-357128238.079652786
3361.11 secs, 394273 evals, 394201 steps, improv/step: 0.050 (last = 0.0031), fitness=-357128238.079652786
3391.13 secs, 397820 evals, 397748 steps, improv/step: 0.050 (last = 0.0031), fitness=-357128238.079652786
3421.13 secs, 401442 evals, 401372 steps, improv/step: 0.049 (last = 0.0039), fitness=-357128238.079652786
3451.14 secs, 405100 evals, 405031 steps, improv/step: 0.049 (last = 0.0019), fitness=-357128238.079652786
3481.14 secs, 408702 evals, 408635 steps, improv/step: 0.048 (last = 0.0047), fitness=-357128238.079653203
3511.14 secs, 412443 evals, 412376 steps, improv/step: 0.048 (last = 0.0032), fitness=-357128238.079653203
3541.14 secs, 416160 evals, 416094 steps, improv/step: 0.048 (last = 0.0032), fitness=-357128238.079653203
3571.15 secs, 419656 evals, 419590 steps, improv/step: 0.047 (last = 0.0034), fitness=-357128238.079653203
3601.15 secs, 423035 evals, 422971 steps, improv/step: 0.047 (last = 0.0071), fitness=-357128238.079653323
3631.15 secs, 426362 evals, 426299 steps, improv/step: 0.047 (last = 0.0063), fitness=-357128238.079653442
3661.16 secs, 430034 evals, 429972 steps, improv/step: 0.046 (last = 0.0060), fitness=-357128238.079653442
3691.16 secs, 433666 evals, 433606 steps, improv/step: 0.046 (last = 0.0099), fitness=-357128238.079653800
3721.17 secs, 437256 evals, 437196 steps, improv/step: 0.046 (last = 0.0234), fitness=-357128238.079654157
3751.23 secs, 440739 evals, 440680 steps, improv/step: 0.046 (last = 0.0227), fitness=-357128238.079654336
3781.23 secs, 444360 evals, 444301 steps, improv/step: 0.045 (last = 0.0318), fitness=-357128238.079654515
3811.23 secs, 447916 evals, 447857 steps, improv/step: 0.045 (last = 0.0385), fitness=-357128238.079654515
3841.24 secs, 451564 evals, 451507 steps, improv/step: 0.045 (last = 0.0299), fitness=-357128238.079654574
3871.24 secs, 455117 evals, 455061 steps, improv/step: 0.045 (last = 0.0343), fitness=-357128238.079654634
3901.28 secs, 458738 evals, 458682 steps, improv/step: 0.045 (last = 0.0539), fitness=-357128238.079654634
3931.36 secs, 462214 evals, 462158 steps, improv/step: 0.045 (last = 0.0619), fitness=-357128238.079654634
3961.36 secs, 465566 evals, 465511 steps, improv/step: 0.046 (last = 0.0775), fitness=-357128238.079654694
3991.37 secs, 469026 evals, 468971 steps, improv/step: 0.046 (last = 0.0653), fitness=-357128238.079654813
4021.37 secs, 472431 evals, 472377 steps, improv/step: 0.046 (last = 0.0540), fitness=-357128238.079654813
4051.39 secs, 475955 evals, 475901 steps, improv/step: 0.046 (last = 0.0715), fitness=-357128238.079654932
4081.40 secs, 479447 evals, 479394 steps, improv/step: 0.046 (last = 0.0782), fitness=-357128238.079654932
4111.40 secs, 482919 evals, 482866 steps, improv/step: 0.046 (last = 0.0628), fitness=-357128238.079654932
4141.40 secs, 486453 evals, 486401 steps, improv/step: 0.046 (last = 0.0478), fitness=-357128238.079654932
4171.40 secs, 489923 evals, 489871 steps, improv/step: 0.046 (last = 0.0594), fitness=-357128238.079654932
4201.40 secs, 493399 evals, 493348 steps, improv/step: 0.046 (last = 0.0521), fitness=-357128238.079654992
4231.41 secs, 496529 evals, 496479 steps, improv/step: 0.047 (last = 0.0677), fitness=-357128238.079654992
4261.41 secs, 499785 evals, 499735 steps, improv/step: 0.047 (last = 0.0900), fitness=-357128238.079654992
4291.41 secs, 503221 evals, 503171 steps, improv/step: 0.047 (last = 0.1022), fitness=-357128238.079654992
4321.42 secs, 506707 evals, 506657 steps, improv/step: 0.048 (last = 0.1231), fitness=-357128238.079654992
4351.42 secs, 510160 evals, 510111 steps, improv/step: 0.049 (last = 0.1647), fitness=-357128238.079654992
4381.42 secs, 513663 evals, 513614 steps, improv/step: 0.049 (last = 0.1439), fitness=-357128238.079654992
4411.43 secs, 517141 evals, 517093 steps, improv/step: 0.050 (last = 0.1926), fitness=-357128238.079654992
4441.43 secs, 520404 evals, 520356 steps, improv/step: 0.051 (last = 0.1753), fitness=-357128238.079654992
4471.45 secs, 523742 evals, 523694 steps, improv/step: 0.052 (last = 0.1690), fitness=-357128238.079654992
4501.45 secs, 526909 evals, 526861 steps, improv/step: 0.052 (last = 0.1456), fitness=-357128238.079654992
4531.45 secs, 530203 evals, 530157 steps, improv/step: 0.053 (last = 0.1641), fitness=-357128238.079654992
4561.46 secs, 533657 evals, 533611 steps, improv/step: 0.054 (last = 0.1627), fitness=-357128238.079654992
4591.46 secs, 537062 evals, 537016 steps, improv/step: 0.054 (last = 0.1677), fitness=-357128238.079654992
4621.50 secs, 540446 evals, 540400 steps, improv/step: 0.055 (last = 0.1767), fitness=-357128238.079655051
4651.50 secs, 543934 evals, 543888 steps, improv/step: 0.056 (last = 0.1855), fitness=-357128238.079655051
4681.50 secs, 547546 evals, 547500 steps, improv/step: 0.057 (last = 0.1620), fitness=-357128238.079655051
4711.50 secs, 551039 evals, 550993 steps, improv/step: 0.057 (last = 0.1615), fitness=-357128238.079655051
4741.50 secs, 554507 evals, 554461 steps, improv/step: 0.058 (last = 0.1525), fitness=-357128238.079655051
4771.50 secs, 557913 evals, 557867 steps, improv/step: 0.059 (last = 0.1574), fitness=-357128238.079655051
4801.51 secs, 561203 evals, 561159 steps, improv/step: 0.059 (last = 0.1552), fitness=-357128238.079655051
4831.51 secs, 564605 evals, 564561 steps, improv/step: 0.060 (last = 0.1499), fitness=-357128238.079655051
4861.52 secs, 568149 evals, 568105 steps, improv/step: 0.060 (last = 0.1662), fitness=-357128238.079655051
4891.53 secs, 571518 evals, 571474 steps, improv/step: 0.061 (last = 0.1730), fitness=-357128238.079655051
4921.53 secs, 574801 evals, 574757 steps, improv/step: 0.062 (last = 0.1803), fitness=-357128238.079655051
4951.54 secs, 578082 evals, 578039 steps, improv/step: 0.062 (last = 0.1819), fitness=-357128238.079655051
4981.54 secs, 581704 evals, 581662 steps, improv/step: 0.063 (last = 0.2007), fitness=-357128238.079655051
5011.55 secs, 585229 evals, 585187 steps, improv/step: 0.064 (last = 0.2043), fitness=-357128238.079655051
5041.55 secs, 588756 evals, 588714 steps, improv/step: 0.065 (last = 0.1474), fitness=-357128238.079655051
5071.55 secs, 592162 evals, 592122 steps, improv/step: 0.065 (last = 0.1520), fitness=-357128238.079655051
5101.56 secs, 595586 evals, 595547 steps, improv/step: 0.066 (last = 0.1682), fitness=-357128238.079655051
5131.56 secs, 599103 evals, 599064 steps, improv/step: 0.066 (last = 0.1564), fitness=-357128238.079655051
5161.56 secs, 602393 evals, 602356 steps, improv/step: 0.067 (last = 0.1431), fitness=-357128238.079655051
5191.57 secs, 605792 evals, 605755 steps, improv/step: 0.067 (last = 0.1615), fitness=-357128238.079655051
5221.58 secs, 609071 evals, 609034 steps, improv/step: 0.068 (last = 0.1845), fitness=-357128238.079655051
5251.59 secs, 612459 evals, 612422 steps, improv/step: 0.069 (last = 0.1883), fitness=-357128238.079655051
5281.59 secs, 615794 evals, 615757 steps, improv/step: 0.069 (last = 0.1763), fitness=-357128238.079655051
5311.60 secs, 619249 evals, 619212 steps, improv/step: 0.070 (last = 0.1606), fitness=-357128238.079655051
5341.60 secs, 622750 evals, 622714 steps, improv/step: 0.070 (last = 0.1873), fitness=-357128238.079655051
5371.60 secs, 626040 evals, 626004 steps, improv/step: 0.071 (last = 0.1909), fitness=-357128238.079655051
5401.63 secs, 629547 evals, 629511 steps, improv/step: 0.071 (last = 0.1631), fitness=-357128238.079655051
5431.64 secs, 632912 evals, 632876 steps, improv/step: 0.072 (last = 0.1596), fitness=-357128238.079655051
5461.64 secs, 636415 evals, 636379 steps, improv/step: 0.072 (last = 0.1510), fitness=-357128238.079655051
5491.64 secs, 639936 evals, 639901 steps, improv/step: 0.073 (last = 0.1738), fitness=-357128238.079655051
5521.64 secs, 643208 evals, 643174 steps, improv/step: 0.073 (last = 0.1690), fitness=-357128238.079655051
5551.65 secs, 646697 evals, 646663 steps, improv/step: 0.074 (last = 0.1367), fitness=-357128238.079655051
5581.65 secs, 650247 evals, 650213 steps, improv/step: 0.074 (last = 0.1482), fitness=-357128238.079655111
5611.70 secs, 653768 evals, 653735 steps, improv/step: 0.075 (last = 0.1993), fitness=-357128238.079655111
5641.70 secs, 657225 evals, 657192 steps, improv/step: 0.076 (last = 0.2887), fitness=-357128238.079655111
5671.72 secs, 660775 evals, 660744 steps, improv/step: 0.077 (last = 0.2469), fitness=-357128238.079655111
5701.72 secs, 664196 evals, 664167 steps, improv/step: 0.078 (last = 0.2337), fitness=-357128238.079655111
5731.73 secs, 667721 evals, 667693 steps, improv/step: 0.078 (last = 0.2167), fitness=-357128238.079655111
5761.88 secs, 671115 evals, 671087 steps, improv/step: 0.079 (last = 0.2092), fitness=-357128238.079655111
5791.88 secs, 674580 evals, 674552 steps, improv/step: 0.080 (last = 0.2364), fitness=-357128238.079655111
5821.89 secs, 677655 evals, 677628 steps, improv/step: 0.080 (last = 0.2227), fitness=-357128238.079655111
5851.98 secs, 680894 evals, 680867 steps, improv/step: 0.081 (last = 0.2090), fitness=-357128238.079655111
5881.98 secs, 684377 evals, 684350 steps, improv/step: 0.081 (last = 0.1430), fitness=-357128238.079655111
5911.98 secs, 687819 evals, 687794 steps, improv/step: 0.082 (last = 0.1176), fitness=-357128238.079655111
5942.04 secs, 691021 evals, 690996 steps, improv/step: 0.082 (last = 0.1037), fitness=-357128238.079655111
5972.06 secs, 694268 evals, 694243 steps, improv/step: 0.082 (last = 0.1010), fitness=-357128238.079655111
6002.27 secs, 697762 evals, 697738 steps, improv/step: 0.082 (last = 0.1047), fitness=-357128238.079655111
6032.27 secs, 701235 evals, 701211 steps, improv/step: 0.082 (last = 0.1480), fitness=-357128238.079655111
6062.27 secs, 704512 evals, 704492 steps, improv/step: 0.082 (last = 0.1308), fitness=-357128238.079655111
6092.28 secs, 707640 evals, 707622 steps, improv/step: 0.083 (last = 0.1671), fitness=-357128238.079655111
6122.28 secs, 711013 evals, 710996 steps, improv/step: 0.083 (last = 0.1600), fitness=-357128238.079655111
6152.29 secs, 714449 evals, 714433 steps, improv/step: 0.083 (last = 0.1458), fitness=-357128238.079655111
6182.30 secs, 717706 evals, 717690 steps, improv/step: 0.084 (last = 0.1756), fitness=-357128238.079655170
6212.31 secs, 721092 evals, 721079 steps, improv/step: 0.084 (last = 0.1694), fitness=-357128238.079655170
6242.31 secs, 724499 evals, 724488 steps, improv/step: 0.085 (last = 0.1945), fitness=-357128238.079655170
6272.31 secs, 727834 evals, 727824 steps, improv/step: 0.085 (last = 0.2119), fitness=-357128238.079655170
6302.47 secs, 731053 evals, 731045 steps, improv/step: 0.086 (last = 0.1965), fitness=-357128238.079655170
6332.53 secs, 734451 evals, 734443 steps, improv/step: 0.086 (last = 0.1763), fitness=-357128238.079655170
6362.53 secs, 737833 evals, 737826 steps, improv/step: 0.087 (last = 0.1913), fitness=-357128238.079655170
6392.53 secs, 741227 evals, 741222 steps, improv/step: 0.087 (last = 0.1961), fitness=-357128238.079655170
6422.53 secs, 744614 evals, 744609 steps, improv/step: 0.088 (last = 0.1769), fitness=-357128238.079655170
6452.54 secs, 748011 evals, 748007 steps, improv/step: 0.089 (last = 0.2622), fitness=-357128238.079655170
6482.54 secs, 751447 evals, 751445 steps, improv/step: 0.089 (last = 0.2853), fitness=-357128238.079655170
6512.55 secs, 754904 evals, 754906 steps, improv/step: 0.090 (last = 0.3204), fitness=-357128238.079655170
6542.55 secs, 758333 evals, 758336 steps, improv/step: 0.091 (last = 0.2942), fitness=-357128238.079655170
6572.66 secs, 761477 evals, 761483 steps, improv/step: 0.092 (last = 0.2663), fitness=-357128238.079655170
6602.66 secs, 764975 evals, 764982 steps, improv/step: 0.093 (last = 0.2083), fitness=-357128238.079655170
6632.67 secs, 768538 evals, 768550 steps, improv/step: 0.094 (last = 0.2937), fitness=-357128238.079655170
6662.67 secs, 771981 evals, 771995 steps, improv/step: 0.094 (last = 0.2151), fitness=-357128238.079655170
6692.69 secs, 775229 evals, 775245 steps, improv/step: 0.095 (last = 0.2311), fitness=-357128238.079655170
6722.69 secs, 778641 evals, 778661 steps, improv/step: 0.096 (last = 0.3050), fitness=-357128238.079655170
6752.69 secs, 782063 evals, 782088 steps, improv/step: 0.096 (last = 0.2962), fitness=-357128238.079655170
6782.69 secs, 785473 evals, 785499 steps, improv/step: 0.097 (last = 0.3137), fitness=-357128238.079655170
6812.85 secs, 788927 evals, 788954 steps, improv/step: 0.098 (last = 0.3045), fitness=-357128238.079655170
6842.85 secs, 792382 evals, 792414 steps, improv/step: 0.099 (last = 0.3266), fitness=-357128238.079655170
6872.85 secs, 795884 evals, 795921 steps, improv/step: 0.100 (last = 0.3373), fitness=-357128238.079655170
6902.86 secs, 799327 evals, 799368 steps, improv/step: 0.101 (last = 0.3035), fitness=-357128238.079655170
6932.86 secs, 802844 evals, 802887 steps, improv/step: 0.102 (last = 0.3282), fitness=-357128238.079655170
6962.86 secs, 806363 evals, 806407 steps, improv/step: 0.103 (last = 0.2437), fitness=-357128238.079655170
6992.87 secs, 809746 evals, 809797 steps, improv/step: 0.103 (last = 0.2339), fitness=-357128238.079655170
7022.87 secs, 813162 evals, 813214 steps, improv/step: 0.104 (last = 0.2294), fitness=-357128238.079655170
7052.88 secs, 816495 evals, 816547 steps, improv/step: 0.105 (last = 0.2484), fitness=-357128238.079655170
7082.88 secs, 819964 evals, 820019 steps, improv/step: 0.105 (last = 0.3050), fitness=-357128238.079655170
7112.88 secs, 823182 evals, 823238 steps, improv/step: 0.106 (last = 0.2908), fitness=-357128238.079655170
7142.88 secs, 826658 evals, 826716 steps, improv/step: 0.107 (last = 0.2412), fitness=-357128238.079655170
7172.89 secs, 830326 evals, 830387 steps, improv/step: 0.107 (last = 0.2574), fitness=-357128238.079655170
7202.93 secs, 833781 evals, 833844 steps, improv/step: 0.108 (last = 0.2459), fitness=-357128238.079655170
7233.03 secs, 837026 evals, 837089 steps, improv/step: 0.108 (last = 0.2459), fitness=-357128238.079655170
7263.04 secs, 840650 evals, 840715 steps, improv/step: 0.109 (last = 0.2386), fitness=-357128238.079655170
7293.17 secs, 844093 evals, 844159 steps, improv/step: 0.109 (last = 0.2198), fitness=-357128238.079655170
7323.17 secs, 847243 evals, 847310 steps, improv/step: 0.110 (last = 0.2545), fitness=-357128238.079655170
7353.29 secs, 850797 evals, 850867 steps, improv/step: 0.111 (last = 0.2750), fitness=-357128238.079655170
7383.29 secs, 854389 evals, 854461 steps, improv/step: 0.111 (last = 0.2682), fitness=-357128238.079655170
7413.30 secs, 858012 evals, 858086 steps, improv/step: 0.112 (last = 0.2262), fitness=-357128238.079655170
7443.30 secs, 861597 evals, 861673 steps, improv/step: 0.112 (last = 0.2308), fitness=-357128238.079655170
7473.30 secs, 864916 evals, 864996 steps, improv/step: 0.113 (last = 0.2760), fitness=-357128238.079655170
