Warning: no access to tty (Bad file descriptor).
Thus no job control in this shell.
Warning: no access to tty (Bad file descriptor).
Thus no job control in this shell.
Sat Dec 18 15:58:32 CET 2021
/usr/scratch4/magr4985/TRPL/BatchJobs/C2704_hzb/Run8
# Thread: 4
1587385679651822237 RNG Seed
Run 1
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.DiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
30.01 secs, 3036 evals, 2942 steps, improv/step: 0.307 (last = 0.3069), fitness=-343869403.322338045
780.26 secs, 93697 evals, 93609 steps, improv/step: 0.085 (last = 0.0605), fitness=-357128004.267793834
810.27 secs, 97302 evals, 97215 steps, improv/step: 0.085 (last = 0.0679), fitness=-357128031.299502790
840.27 secs, 100741 evals, 100654 steps, improv/step: 0.084 (last = 0.0730), fitness=-357128058.260989010
870.27 secs, 104268 evals, 104181 steps, improv/step: 0.084 (last = 0.0771), fitness=-357128081.835533679
900.27 secs, 107770 evals, 107683 steps, improv/step: 0.083 (last = 0.0685), fitness=-357128098.556319296
930.28 secs, 111075 evals, 110988 steps, improv/step: 0.083 (last = 0.0681), fitness=-357128121.440394878
960.29 secs, 114501 evals, 114415 steps, improv/step: 0.083 (last = 0.0715), fitness=-357128147.789449930
990.29 secs, 118011 evals, 117925 steps, improv/step: 0.082 (last = 0.0479), fitness=-357128177.294173479
1020.29 secs, 121667 evals, 121581 steps, improv/step: 0.081 (last = 0.0479), fitness=-357128191.466554165
1050.32 secs, 125371 evals, 125285 steps, improv/step: 0.079 (last = 0.0418), fitness=-357128203.968716085
1080.32 secs, 129036 evals, 128952 steps, improv/step: 0.078 (last = 0.0431), fitness=-357128214.634332716
1110.39 secs, 132680 evals, 132597 steps, improv/step: 0.077 (last = 0.0335), fitness=-357128222.958760798
1140.39 secs, 136404 evals, 136321 steps, improv/step: 0.076 (last = 0.0368), fitness=-357128229.930037022
1170.40 secs, 139956 evals, 139873 steps, improv/step: 0.075 (last = 0.0346), fitness=-357128231.829438925
1200.40 secs, 143537 evals, 143455 steps, improv/step: 0.074 (last = 0.0399), fitness=-357128234.041550100
1230.40 secs, 147125 evals, 147044 steps, improv/step: 0.073 (last = 0.0396), fitness=-357128235.062899351
1260.40 secs, 150793 evals, 150712 steps, improv/step: 0.073 (last = 0.0428), fitness=-357128236.096283793
1290.41 secs, 154537 evals, 154456 steps, improv/step: 0.072 (last = 0.0443), fitness=-357128236.893878460
1320.41 secs, 158099 evals, 158018 steps, improv/step: 0.071 (last = 0.0477), fitness=-357128237.134635806
1350.42 secs, 161583 evals, 161503 steps, improv/step: 0.071 (last = 0.0453), fitness=-357128237.465041816
1380.42 secs, 165128 evals, 165048 steps, improv/step: 0.070 (last = 0.0474), fitness=-357128237.673821867
1410.42 secs, 168777 evals, 168699 steps, improv/step: 0.070 (last = 0.0507), fitness=-357128237.806742430
1440.43 secs, 172362 evals, 172284 steps, improv/step: 0.069 (last = 0.0497), fitness=-357128237.882290602
1470.45 secs, 176060 evals, 175982 steps, improv/step: 0.069 (last = 0.0452), fitness=-357128237.923316538
1500.45 secs, 179743 evals, 179666 steps, improv/step: 0.068 (last = 0.0399), fitness=-357128237.953451335
1530.45 secs, 183406 evals, 183330 steps, improv/step: 0.068 (last = 0.0401), fitness=-357128237.983462811
1560.45 secs, 187028 evals, 186952 steps, improv/step: 0.067 (last = 0.0359), fitness=-357128238.015672207
1590.46 secs, 190694 evals, 190618 steps, improv/step: 0.066 (last = 0.0308), fitness=-357128238.028119445
1620.47 secs, 194397 evals, 194321 steps, improv/step: 0.066 (last = 0.0419), fitness=-357128238.040636361
1650.47 secs, 198098 evals, 198022 steps, improv/step: 0.065 (last = 0.0378), fitness=-357128238.049861550
1680.47 secs, 201770 evals, 201694 steps, improv/step: 0.065 (last = 0.0460), fitness=-357128238.055317760
1710.47 secs, 205410 evals, 205334 steps, improv/step: 0.065 (last = 0.0511), fitness=-357128238.061051726
1740.48 secs, 208995 evals, 208919 steps, improv/step: 0.065 (last = 0.0563), fitness=-357128238.064519167
1770.48 secs, 212570 evals, 212494 steps, improv/step: 0.065 (last = 0.0730), fitness=-357128238.068566859
1800.48 secs, 216140 evals, 216065 steps, improv/step: 0.065 (last = 0.0490), fitness=-357128238.070738852
1830.48 secs, 219766 evals, 219691 steps, improv/step: 0.064 (last = 0.0422), fitness=-357128238.071844697
1860.48 secs, 223379 evals, 223304 steps, improv/step: 0.064 (last = 0.0551), fitness=-357128238.073445141
1890.49 secs, 226986 evals, 226911 steps, improv/step: 0.064 (last = 0.0391), fitness=-357128238.074211657
1920.49 secs, 230574 evals, 230500 steps, improv/step: 0.063 (last = 0.0496), fitness=-357128238.074942291
1950.49 secs, 234157 evals, 234083 steps, improv/step: 0.064 (last = 0.0698), fitness=-357128238.076798916
1980.50 secs, 237772 evals, 237698 steps, improv/step: 0.064 (last = 0.0728), fitness=-357128238.077271700
2010.51 secs, 241393 evals, 241319 steps, improv/step: 0.063 (last = 0.0447), fitness=-357128238.077778876
2040.51 secs, 245045 evals, 244972 steps, improv/step: 0.063 (last = 0.0463), fitness=-357128238.078307509
2070.51 secs, 248652 evals, 248579 steps, improv/step: 0.063 (last = 0.0466), fitness=-357128238.078903913
2100.52 secs, 252203 evals, 252132 steps, improv/step: 0.063 (last = 0.0405), fitness=-357128238.079043031
2130.53 secs, 255813 evals, 255742 steps, improv/step: 0.062 (last = 0.0332), fitness=-357128238.079165578
2160.58 secs, 259412 evals, 259341 steps, improv/step: 0.062 (last = 0.0478), fitness=-357128238.079373419
2190.59 secs, 262944 evals, 262873 steps, improv/step: 0.062 (last = 0.0419), fitness=-357128238.079443812
2220.59 secs, 266560 evals, 266490 steps, improv/step: 0.061 (last = 0.0462), fitness=-357128238.079493225
2250.59 secs, 270108 evals, 270038 steps, improv/step: 0.061 (last = 0.0550), fitness=-357128238.079530001
2280.60 secs, 273657 evals, 273587 steps, improv/step: 0.061 (last = 0.0566), fitness=-357128238.079557300
2310.65 secs, 277255 evals, 277185 steps, improv/step: 0.061 (last = 0.0492), fitness=-357128238.079580843
2340.65 secs, 280731 evals, 280661 steps, improv/step: 0.061 (last = 0.0601), fitness=-357128238.079599917
2370.66 secs, 284197 evals, 284127 steps, improv/step: 0.061 (last = 0.0514), fitness=-357128238.079604805
2400.68 secs, 287526 evals, 287456 steps, improv/step: 0.061 (last = 0.0472), fitness=-357128238.079613924
2430.68 secs, 290954 evals, 290884 steps, improv/step: 0.061 (last = 0.0432), fitness=-357128238.079626083
2460.70 secs, 294651 evals, 294581 steps, improv/step: 0.060 (last = 0.0430), fitness=-357128238.079628587
2490.70 secs, 298202 evals, 298133 steps, improv/step: 0.060 (last = 0.0282), fitness=-357128238.079630792
2520.77 secs, 301696 evals, 301627 steps, improv/step: 0.060 (last = 0.0318), fitness=-357128238.079632282
2550.78 secs, 305219 evals, 305151 steps, improv/step: 0.059 (last = 0.0258), fitness=-357128238.079633713
2580.78 secs, 308905 evals, 308837 steps, improv/step: 0.059 (last = 0.0187), fitness=-357128238.079637289
2610.80 secs, 312532 evals, 312464 steps, improv/step: 0.058 (last = 0.0160), fitness=-357128238.079639077
2640.80 secs, 316080 evals, 316013 steps, improv/step: 0.058 (last = 0.0172), fitness=-357128238.079640985
2670.80 secs, 319775 evals, 319709 steps, improv/step: 0.057 (last = 0.0192), fitness=-357128238.079645693
2700.81 secs, 323269 evals, 323203 steps, improv/step: 0.057 (last = 0.0175), fitness=-357128238.079645693
2730.82 secs, 326586 evals, 326520 steps, improv/step: 0.057 (last = 0.0205), fitness=-357128238.079647422
2760.82 secs, 330066 evals, 330001 steps, improv/step: 0.056 (last = 0.0213), fitness=-357128238.079649508
2790.88 secs, 333604 evals, 333539 steps, improv/step: 0.056 (last = 0.0127), fitness=-357128238.079649746
2820.89 secs, 337172 evals, 337107 steps, improv/step: 0.055 (last = 0.0112), fitness=-357128238.079650044
2851.01 secs, 340418 evals, 340354 steps, improv/step: 0.055 (last = 0.0083), fitness=-357128238.079650342
2881.01 secs, 343660 evals, 343596 steps, improv/step: 0.054 (last = 0.0080), fitness=-357128238.079650521
2911.01 secs, 346973 evals, 346909 steps, improv/step: 0.054 (last = 0.0133), fitness=-357128238.079651117
2941.02 secs, 350573 evals, 350512 steps, improv/step: 0.054 (last = 0.0078), fitness=-357128238.079651117
2971.02 secs, 354112 evals, 354052 steps, improv/step: 0.053 (last = 0.0059), fitness=-357128238.079651117
3001.02 secs, 357632 evals, 357573 steps, improv/step: 0.053 (last = 0.0060), fitness=-357128238.079651117
3031.03 secs, 360874 evals, 360815 steps, improv/step: 0.052 (last = 0.0031), fitness=-357128238.079651117
3061.03 secs, 364194 evals, 364135 steps, improv/step: 0.052 (last = 0.0024), fitness=-357128238.079651713
3091.03 secs, 367589 evals, 367530 steps, improv/step: 0.051 (last = 0.0053), fitness=-357128238.079651713
3121.03 secs, 371099 evals, 371040 steps, improv/step: 0.051 (last = 0.0043), fitness=-357128238.079651952
3151.04 secs, 374570 evals, 374511 steps, improv/step: 0.050 (last = 0.0035), fitness=-357128238.079651952
3181.12 secs, 377958 evals, 377899 steps, improv/step: 0.050 (last = 0.0027), fitness=-357128238.079651952
3211.12 secs, 381517 evals, 381458 steps, improv/step: 0.050 (last = 0.0022), fitness=-357128238.079652667
3241.13 secs, 384814 evals, 384755 steps, improv/step: 0.049 (last = 0.0024), fitness=-357128238.079652667
3271.13 secs, 388264 evals, 388205 steps, improv/step: 0.049 (last = 0.0020), fitness=-357128238.079652667
3301.14 secs, 391683 evals, 391624 steps, improv/step: 0.048 (last = 0.0023), fitness=-357128238.079652667
3331.14 secs, 395092 evals, 395034 steps, improv/step: 0.048 (last = 0.0032), fitness=-357128238.079652667
3361.15 secs, 398565 evals, 398507 steps, improv/step: 0.048 (last = 0.0037), fitness=-357128238.079652667
3391.15 secs, 402026 evals, 401968 steps, improv/step: 0.047 (last = 0.0040), fitness=-357128238.079652786
3421.16 secs, 405514 evals, 405459 steps, improv/step: 0.047 (last = 0.0023), fitness=-357128238.079652786
3451.18 secs, 409005 evals, 408950 steps, improv/step: 0.046 (last = 0.0003), fitness=-357128238.079652786
3481.18 secs, 412486 evals, 412432 steps, improv/step: 0.046 (last = 0.0023), fitness=-357128238.079653740
3511.18 secs, 416016 evals, 415962 steps, improv/step: 0.046 (last = 0.0028), fitness=-357128238.079653740
3541.18 secs, 419455 evals, 419401 steps, improv/step: 0.045 (last = 0.0026), fitness=-357128238.079653740
3571.19 secs, 422964 evals, 422910 steps, improv/step: 0.045 (last = 0.0009), fitness=-357128238.079653740
3601.19 secs, 426523 evals, 426469 steps, improv/step: 0.045 (last = 0.0022), fitness=-357128238.079653740
3631.19 secs, 430104 evals, 430052 steps, improv/step: 0.044 (last = 0.0014), fitness=-357128238.079653740
3661.20 secs, 433657 evals, 433605 steps, improv/step: 0.044 (last = 0.0034), fitness=-357128238.079653740
3691.20 secs, 437192 evals, 437140 steps, improv/step: 0.044 (last = 0.0025), fitness=-357128238.079653740
3721.20 secs, 440808 evals, 440756 steps, improv/step: 0.043 (last = 0.0017), fitness=-357128238.079653740
3751.31 secs, 444453 evals, 444401 steps, improv/step: 0.043 (last = 0.0019), fitness=-357128238.079653740
3781.31 secs, 448089 evals, 448037 steps, improv/step: 0.043 (last = 0.0019), fitness=-357128238.079653740
3811.32 secs, 451527 evals, 451475 steps, improv/step: 0.042 (last = 0.0023), fitness=-357128238.079653740
3841.33 secs, 455035 evals, 454984 steps, improv/step: 0.042 (last = 0.0028), fitness=-357128238.079653859
3871.33 secs, 458273 evals, 458222 steps, improv/step: 0.042 (last = 0.0062), fitness=-357128238.079654098
3901.38 secs, 461540 evals, 461489 steps, improv/step: 0.041 (last = 0.0061), fitness=-357128238.079654455
3931.39 secs, 464991 evals, 464940 steps, improv/step: 0.041 (last = 0.0136), fitness=-357128238.079654634
3961.40 secs, 468423 evals, 468374 steps, improv/step: 0.041 (last = 0.0233), fitness=-357128238.079654694
3991.40 secs, 471942 evals, 471893 steps, improv/step: 0.041 (last = 0.0608), fitness=-357128238.079654872
4021.40 secs, 475531 evals, 475483 steps, improv/step: 0.041 (last = 0.0713), fitness=-357128238.079655051
4051.41 secs, 478994 evals, 478946 steps, improv/step: 0.042 (last = 0.0927), fitness=-357128238.079655230
4081.41 secs, 482410 evals, 482362 steps, improv/step: 0.042 (last = 0.0957), fitness=-357128238.079655290
4111.41 secs, 485871 evals, 485824 steps, improv/step: 0.043 (last = 0.1031), fitness=-357128238.079655290
4141.41 secs, 489343 evals, 489296 steps, improv/step: 0.043 (last = 0.1109), fitness=-357128238.079655290
4171.58 secs, 492864 evals, 492817 steps, improv/step: 0.044 (last = 0.0983), fitness=-357128238.079655349
4201.58 secs, 496307 evals, 496260 steps, improv/step: 0.044 (last = 0.0866), fitness=-357128238.079655349
4231.59 secs, 499789 evals, 499742 steps, improv/step: 0.044 (last = 0.1114), fitness=-357128238.079655349
4261.59 secs, 503331 evals, 503285 steps, improv/step: 0.045 (last = 0.0903), fitness=-357128238.079655349
4291.59 secs, 506778 evals, 506733 steps, improv/step: 0.045 (last = 0.1224), fitness=-357128238.079655349
4321.60 secs, 509901 evals, 509856 steps, improv/step: 0.046 (last = 0.1105), fitness=-357128238.079655349
4351.60 secs, 513411 evals, 513368 steps, improv/step: 0.046 (last = 0.1230), fitness=-357128238.079655349
4381.64 secs, 517090 evals, 517047 steps, improv/step: 0.047 (last = 0.1297), fitness=-357128238.079655409
4411.65 secs, 520554 evals, 520511 steps, improv/step: 0.047 (last = 0.1296), fitness=-357128238.079655409
4441.65 secs, 523752 evals, 523710 steps, improv/step: 0.048 (last = 0.2535), fitness=-357128238.079655409
4471.66 secs, 527273 evals, 527233 steps, improv/step: 0.050 (last = 0.2123), fitness=-357128238.079655409
4501.66 secs, 530631 evals, 530594 steps, improv/step: 0.051 (last = 0.2017), fitness=-357128238.079655409
4531.66 secs, 533844 evals, 533808 steps, improv/step: 0.051 (last = 0.1942), fitness=-357128238.079655409
4561.67 secs, 537119 evals, 537084 steps, improv/step: 0.052 (last = 0.2155), fitness=-357128238.079655409
4591.67 secs, 540443 evals, 540408 steps, improv/step: 0.053 (last = 0.2232), fitness=-357128238.079655409
4621.68 secs, 543843 evals, 543809 steps, improv/step: 0.055 (last = 0.2537), fitness=-357128238.079655409
4651.72 secs, 547191 evals, 547159 steps, improv/step: 0.056 (last = 0.2260), fitness=-357128238.079655409
4681.72 secs, 550500 evals, 550472 steps, improv/step: 0.057 (last = 0.2593), fitness=-357128238.079655409
4711.72 secs, 553834 evals, 553811 steps, improv/step: 0.058 (last = 0.2797), fitness=-357128238.079655409
4741.73 secs, 557221 evals, 557200 steps, improv/step: 0.060 (last = 0.2662), fitness=-357128238.079655409
4771.73 secs, 560386 evals, 560367 steps, improv/step: 0.061 (last = 0.2381), fitness=-357128238.079655409
4801.74 secs, 563786 evals, 563768 steps, improv/step: 0.062 (last = 0.2302), fitness=-357128238.079655409
4831.74 secs, 567283 evals, 567268 steps, improv/step: 0.063 (last = 0.2346), fitness=-357128238.079655409
4861.75 secs, 570704 evals, 570697 steps, improv/step: 0.064 (last = 0.2251), fitness=-357128238.079655409
4891.91 secs, 574198 evals, 574194 steps, improv/step: 0.065 (last = 0.2974), fitness=-357128238.079655409
4921.92 secs, 577774 evals, 577771 steps, improv/step: 0.067 (last = 0.3271), fitness=-357128238.079655409
4951.92 secs, 580878 evals, 580877 steps, improv/step: 0.068 (last = 0.2956), fitness=-357128238.079655409
4981.92 secs, 584308 evals, 584309 steps, improv/step: 0.069 (last = 0.2762), fitness=-357128238.079655409
5011.93 secs, 587629 evals, 587632 steps, improv/step: 0.070 (last = 0.2588), fitness=-357128238.079655409
5041.93 secs, 591042 evals, 591048 steps, improv/step: 0.071 (last = 0.2310), fitness=-357128238.079655409
5071.94 secs, 594269 evals, 594275 steps, improv/step: 0.072 (last = 0.2532), fitness=-357128238.079655409
5101.94 secs, 597646 evals, 597652 steps, improv/step: 0.073 (last = 0.2484), fitness=-357128238.079655409
5131.95 secs, 601017 evals, 601026 steps, improv/step: 0.074 (last = 0.2614), fitness=-357128238.079655409
5162.03 secs, 604303 evals, 604313 steps, improv/step: 0.075 (last = 0.2881), fitness=-357128238.079655409
5192.15 secs, 607849 evals, 607862 steps, improv/step: 0.076 (last = 0.2612), fitness=-357128238.079655409
5222.16 secs, 611301 evals, 611317 steps, improv/step: 0.078 (last = 0.3334), fitness=-357128238.079655409
5252.16 secs, 614697 evals, 614715 steps, improv/step: 0.079 (last = 0.2637), fitness=-357128238.079655409
5282.16 secs, 618362 evals, 618385 steps, improv/step: 0.080 (last = 0.2798), fitness=-357128238.079655409
5312.17 secs, 621773 evals, 621799 steps, improv/step: 0.081 (last = 0.2589), fitness=-357128238.079655409
5342.17 secs, 625368 evals, 625397 steps, improv/step: 0.082 (last = 0.2607), fitness=-357128238.079655409
5372.18 secs, 629012 evals, 629043 steps, improv/step: 0.083 (last = 0.2156), fitness=-357128238.079655409
5402.18 secs, 632543 evals, 632575 steps, improv/step: 0.084 (last = 0.2562), fitness=-357128238.079655409
5432.18 secs, 635781 evals, 635814 steps, improv/step: 0.085 (last = 0.2383), fitness=-357128238.079655409
5462.19 secs, 639241 evals, 639275 steps, improv/step: 0.085 (last = 0.2153), fitness=-357128238.079655409
5492.19 secs, 642797 evals, 642833 steps, improv/step: 0.086 (last = 0.2071), fitness=-357128238.079655409
5522.19 secs, 646408 evals, 646447 steps, improv/step: 0.087 (last = 0.2507), fitness=-357128238.079655409
5552.20 secs, 649939 evals, 649979 steps, improv/step: 0.088 (last = 0.2766), fitness=-357128238.079655409
5582.32 secs, 653473 evals, 653513 steps, improv/step: 0.089 (last = 0.2516), fitness=-357128238.079655409
5612.33 secs, 656929 evals, 656973 steps, improv/step: 0.090 (last = 0.2668), fitness=-357128238.079655409
5642.39 secs, 660477 evals, 660526 steps, improv/step: 0.091 (last = 0.2496), fitness=-357128238.079655409
5672.40 secs, 664058 evals, 664113 steps, improv/step: 0.091 (last = 0.2314), fitness=-357128238.079655409
5702.40 secs, 667680 evals, 667738 steps, improv/step: 0.093 (last = 0.3194), fitness=-357128238.079655409
5732.46 secs, 671153 evals, 671214 steps, improv/step: 0.094 (last = 0.3423), fitness=-357128238.079655409
5762.47 secs, 674439 evals, 674506 steps, improv/step: 0.095 (last = 0.3305), fitness=-357128238.079655409
5792.53 secs, 677623 evals, 677693 steps, improv/step: 0.096 (last = 0.2921), fitness=-357128238.079655409
5822.53 secs, 681099 evals, 681170 steps, improv/step: 0.097 (last = 0.2784), fitness=-357128238.079655409
5852.69 secs, 684602 evals, 684677 steps, improv/step: 0.098 (last = 0.3524), fitness=-357128238.079655409
5882.70 secs, 688258 evals, 688333 steps, improv/step: 0.099 (last = 0.3260), fitness=-357128238.079655409
5912.70 secs, 691782 evals, 691857 steps, improv/step: 0.101 (last = 0.3087), fitness=-357128238.079655409
5942.70 secs, 695156 evals, 695234 steps, improv/step: 0.101 (last = 0.2325), fitness=-357128238.079655409
5972.71 secs, 698666 evals, 698746 steps, improv/step: 0.102 (last = 0.2341), fitness=-357128238.079655409
6002.71 secs, 702218 evals, 702300 steps, improv/step: 0.103 (last = 0.3134), fitness=-357128238.079655409
6032.71 secs, 705821 evals, 705906 steps, improv/step: 0.104 (last = 0.3045), fitness=-357128238.079655409
6062.72 secs, 709060 evals, 709147 steps, improv/step: 0.105 (last = 0.2882), fitness=-357128238.079655409
6092.72 secs, 712583 evals, 712672 steps, improv/step: 0.106 (last = 0.2488), fitness=-357128238.079655409
6122.72 secs, 716226 evals, 716317 steps, improv/step: 0.106 (last = 0.2716), fitness=-357128238.079655409
6152.92 secs, 719775 evals, 719867 steps, improv/step: 0.107 (last = 0.2901), fitness=-357128238.079655409
6182.92 secs, 723132 evals, 723226 steps, improv/step: 0.108 (last = 0.2030), fitness=-357128238.079655409
6212.93 secs, 726569 evals, 726663 steps, improv/step: 0.108 (last = 0.1935), fitness=-357128238.079655409
6242.93 secs, 729993 evals, 730089 steps, improv/step: 0.109 (last = 0.2318), fitness=-357128238.079655409
6273.05 secs, 733514 evals, 733612 steps, improv/step: 0.109 (last = 0.2569), fitness=-357128238.079655409
6303.05 secs, 737030 evals, 737130 steps, improv/step: 0.110 (last = 0.2544), fitness=-357128238.079655409
6333.05 secs, 740478 evals, 740584 steps, improv/step: 0.111 (last = 0.2713), fitness=-357128238.079655409
6363.05 secs, 743785 evals, 743891 steps, improv/step: 0.112 (last = 0.2546), fitness=-357128238.079655409
6393.06 secs, 747216 evals, 747324 steps, improv/step: 0.112 (last = 0.2281), fitness=-357128238.079655409
6423.06 secs, 750661 evals, 750773 steps, improv/step: 0.113 (last = 0.2601), fitness=-357128238.079655409
6453.07 secs, 754144 evals, 754257 steps, improv/step: 0.113 (last = 0.2107), fitness=-357128238.079655409
6483.07 secs, 757656 evals, 757770 steps, improv/step: 0.114 (last = 0.2254), fitness=-357128238.079655409
6513.07 secs, 761059 evals, 761175 steps, improv/step: 0.114 (last = 0.2764), fitness=-357128238.079655409
6543.08 secs, 764475 evals, 764594 steps, improv/step: 0.115 (last = 0.2483), fitness=-357128238.079655409
6573.08 secs, 767981 evals, 768104 steps, improv/step: 0.116 (last = 0.2356), fitness=-357128238.079655409
6603.08 secs, 771454 evals, 771577 steps, improv/step: 0.116 (last = 0.2560), fitness=-357128238.079655409
6633.08 secs, 774899 evals, 775023 steps, improv/step: 0.117 (last = 0.2406), fitness=-357128238.079655409
6663.08 secs, 778372 evals, 778498 steps, improv/step: 0.117 (last = 0.2765), fitness=-357128238.079655409
6693.08 secs, 781855 evals, 781986 steps, improv/step: 0.118 (last = 0.2649), fitness=-357128238.079655409
6723.12 secs, 785233 evals, 785365 steps, improv/step: 0.119 (last = 0.2294), fitness=-357128238.079655409
6753.32 secs, 788579 evals, 788713 steps, improv/step: 0.119 (last = 0.2446), fitness=-357128238.079655409
6783.55 secs, 792065 evals, 792202 steps, improv/step: 0.120 (last = 0.2651), fitness=-357128238.079655409
6813.68 secs, 795564 evals, 795704 steps, improv/step: 0.120 (last = 0.2530), fitness=-357128238.079655409
6843.72 secs, 799076 evals, 799217 steps, improv/step: 0.121 (last = 0.2659), fitness=-357128238.079655409
6873.72 secs, 802612 evals, 802754 steps, improv/step: 0.122 (last = 0.3331), fitness=-357128238.079655409
6903.93 secs, 806138 evals, 806284 steps, improv/step: 0.123 (last = 0.3391), fitness=-357128238.079655409
6933.93 secs, 809705 evals, 809854 steps, improv/step: 0.124 (last = 0.3003), fitness=-357128238.079655409
6963.94 secs, 813159 evals, 813308 steps, improv/step: 0.125 (last = 0.3272), fitness=-357128238.079655409
6993.95 secs, 816613 evals, 816762 steps, improv/step: 0.125 (last = 0.2924), fitness=-357128238.079655409
7023.95 secs, 820053 evals, 820202 steps, improv/step: 0.126 (last = 0.2767), fitness=-357128238.079655409
7053.95 secs, 823544 evals, 823693 steps, improv/step: 0.127 (last = 0.3051), fitness=-357128238.079655409
7083.96 secs, 827126 evals, 827275 steps, improv/step: 0.127 (last = 0.2920), fitness=-357128238.079655409
7113.96 secs, 830650 evals, 830801 steps, improv/step: 0.128 (last = 0.3043), fitness=-357128238.079655409
7144.18 secs, 834226 evals, 834380 steps, improv/step: 0.129 (last = 0.3051), fitness=-357128238.079655409
7174.33 secs, 837742 evals, 837896 steps, improv/step: 0.129 (last = 0.2588), fitness=-357128238.079655409
7204.33 secs, 841311 evals, 841469 steps, improv/step: 0.130 (last = 0.2695), fitness=-357128238.079655409
7234.34 secs, 844907 evals, 845066 steps, improv/step: 0.131 (last = 0.2460), fitness=-357128238.079655409
7264.42 secs, 848505 evals, 848667 steps, improv/step: 0.131 (last = 0.2483), fitness=-357128238.079655409
7294.43 secs, 851688 evals, 851854 steps, improv/step: 0.132 (last = 0.2774), fitness=-357128238.079655409
7324.43 secs, 855033 evals, 855202 steps, improv/step: 0.132 (last = 0.2733), fitness=-357128238.079655409
7354.44 secs, 858384 evals, 858554 steps, improv/step: 0.133 (last = 0.3204), fitness=-357128238.079655409
7384.44 secs, 861691 evals, 861862 steps, improv/step: 0.133 (last = 0.2905), fitness=-357128238.079655409
7414.44 secs, 864996 evals, 865170 steps, improv/step: 0.134 (last = 0.2394), fitness=-357128238.079655409
7444.44 secs, 868305 evals, 868479 steps, improv/step: 0.134 (last = 0.1952), fitness=-357128238.079655409
7474.45 secs, 871628 evals, 871804 steps, improv/step: 0.134 (last = 0.2235), fitness=-357128238.079655409
